index,Regulator Name,Regulator Type,Regulator Subtype,Regulator HGNC Symbol,Regulator Database,Regulator ID,Regulator Compartment,Regulator Compartment ID,Regulated Name,Regulated Type,Regulated Subtype,Regulated HGNC Symbol,Regulated Database,Regulated ID,Regulated Compartment,Regulated Compartment ID,Sign,Connection Type,Mechanism,Site,Cell Line,Cell Type,Tissue Type,Organism,Unnamed: 0,Score,Source,Statements,Paper IDs,Evidence Score,Match Score,Kind Score,Epistemic Value,Total Score
909,pten,protein,,pten,uniprot,p60484,,,akt/pkb,protein,,akt1,uniprot,p31749,,,positive,i,phosphorylation,,,t lymphocytes,,mouse,['3630'],nan,nan,"a null mutation was introduced into the mouse pten gene by homologous recombination in embryonic stem (es) cells [352]. pten (-/-) es cells exhibited an increased growth rate and proliferated even in the absence of serum. es cells lacking pten function also displayed advanced entry into s phase [352]. this accelerated g1/s transition was accompanied by down-regulation of p27(kip1), a major inhibitor for g1 cyclin-dependent kinases [352]. inactivation of pten in es cells and in embryonic fibroblasts resulted in elevated levels of pip3. consequently, pten deficiency led to dosage-dependent increases in phosphorylation and activation of akt/pkb and akt activation increased bad phosphorylation and promoted pten (-/-) cell survival [352]. fas-mediated apoptosis was impaired in pten (+/-) mice, and t lymphocytes from these mice show reduced activation-induced cell death and increased proliferation upon activation. pi3k inhibitors restored fas responsiveness in pten (+/-) cells [353]. these results indicated that pten is an essential mediator of the fas response and a repressor of autoimmunity and thus implicated pi3k/akt pathway in fas-mediated apoptosis [353].",pmc2652403,1,10,19,1,29
823,p53,protein,,tp53,uniprot,p04637,nucleus,go:0005634,pi 3-kinase,protein,,pik3ca,uniprot,p42336,cytoplasm,go:0005737,positive,i,phosphorylation,histone acetyltransferase tip60,rat-1,fibroblast,endothelial,rat,['501'],nan,nan,"in this study, we investigated the role of p53 in apoptosis and changes in the program of gene expression resulting from inhibition of pi 3-kinase in otherwise normally proliferating cells. we addressed this question by characterizing the transcriptional response to inhibition of pi 3-kinase in rat-1 cells, which have a normal tp53 gene,31, 32 compared with rat-1 cells expressing a dominant-negative p53 mutant. analysis of apoptosis and gene regulation in these cells indicates that p53 is a major component of the network that contributes to cell survival and alterations in gene expression downstream of pi 3-kinase signaling, along with foxo, mitf and usf1. the principal mechanism leading to activation of p53 in response to inhibition of pi 3-kinase is phosphorylation of the histone acetyltransferase tip60 by gsk3, leading to acetylation and activation of p53. major changes in gene expression and cell survival following inhibition of pi 3-kinase thus result from the activation of p53, mitf and usf1 via gsk3, in addition to the activation of foxos resulting directly from inhibition of akt.",pmc3481126,1,10,19,1,29
800,p53,protein,dominant-negative,tp53,uniprot,p04637,nucleus,go:0005634,pi 3-kinase,protein,,pik3ca,uniprot,p42336,cytoplasm,go:0005737,negative,i,inhibition,,rat-1,fibroblast,,human,['503'],nan,nan,"we investigated the effect of dominant-negative p53 expression on apoptosis in response to inhibition of pi 3-kinase by treating cells with the small-molecule inhibitor, pi-103.36 inhibition of pi-3 kinase rapidly induced apoptosis in both wild-type rat-1 cells and cells expressing dominant-negative p53, as indicated by dna fragmentation as early as 1 h after treating with pi-103 (figure 1c). however, quantification by tunel assays indicated that apoptosis was significantly inhibited in both clones expressing the dominant-negative p53 mutant (figure 1d). these results indicate that p53 contributes to but is not essential for apoptosis in response to inhibition of pi 3-kinase. similar results were obtained following treatment with gdc-0941, which is a more specific pi 3-kinase inhibitor that does not affect mtor or related protein kinases37 (see figure 8).",pmc3481126,1,10,19,1,29
768,nox1,protein,,nox1,uniprot,o75508,plasma membrane,go:0005886,c-src,protein,,src,uniprot,p12931,plasma membrane,go:0005886,positive,d,activation,,,colon cancer cells,colon,human,['1355'],nan,nan,"strong evidence has highlighted the importance of nox1-dependent ros generation in mechanisms of cancer invasion (arnold et al., 2001; mitsushita et al., 2004; kamata, 2009). consistent with this, our group has shown that in human colon cancer cells nox1-derived ros are necessary for the formation of extracellular matrix (ecm)-degrading actin-rich cellular structures known as invadopodia (gianni et al., 2009). invadopodia appear as actin protrusions of the ventral plasma membrane and contain proteases capable of degrading the ecm (linder, 2007; gimona et al., 2008). their formation in human cancer cells correlates with their invasiveness both in vitro and in vivo (weaver, 2006). the tyrosine kinase c-src is highly expressed and active in human colon epithelial tumors (bolen et al., 1987; irby and yeatman, 2000). consistent with this, c-src activation is required for the formation of functional invadopodia (lowe et al., 1993). there is substantial evidence for the importance of c-src in invadopodia formation. many src substrates are obligate invadopodia components, including cortactin, tks4, and tks5 (abram et al., 2003; baldassarre et al., 2003; buschman et al., 2009). interestingly, tks proteins (tyrosine kinase substrate with five or four sh3 domains) have been shown to be required for the formation of invadopodia and to promote cancer cell invasion (seals et al., 2005; blouw et al., 2008; buschman et al., 2009). however, despite much effort, the signals and the molecular machinery involved in the redox-dependent regulation of src-induced invadopodia formation remain unclear.",pmc2993755,1,10,19,1,29
732,mtor,protein,,,uniprot,p42345,cytoplasm,go:0005737,c-src,protein,,src,uniprot,p12931,cell membrane,go:0005886,positive,d,transactivation,,,,,human,['2836'],nan,nan,"the data presented here show that rapamycin, perhaps by inhibiting mtor and its downstream signaling element(s), activates c-src which then transactivates the egfr to stimulate the erk1/2 pathway and increases cell survival. transactivation of the egfr by src kinase has already been reported (tice et al., 1999) and aberrant signaling due to overexpression of egfr has also been shown to play an important role in hyperproliferative diseases (fischer et al., 2003). based on these findings preclinical and clinical data have strongly suggested the potent effect of tyrosine kinase inhibitors as anticancer agents (metro et al., 2006) and egfr family kinase inhibitors such as gefitinib, erlotinib, and lapatinib are already in clinical use or trials. similarly, src kinase inhibitor su6656 (perhaps, in part by inhibiting egfr transactivation) has also been shown to attenuate the activation of ras-erk1/2 and pi-3k/akt cascades (jin et al., 2007) and is currently used in preclinical studies.",pmc2653860,1,10,19,1,29
721,mtor,protein,,mtor,uniprot,p42345,cytoplasm,go:0005737,vegf,protein,,vegfa,uniprot,p15692,extracellular,go:0005576,positive,i,overexpression,,,cancer,prostate,human,['1980'],nan,nan,"several key proteins are overexpressed as a consequence of mtor activation including: c-myc [397-399], cyclin d1 [399], and vegf [400] and others. cyclin d1 has been reported to be overexpressed in prostate cancer xenografts and metastases [401], while early stage prostatic lesions possess much lower levels of the protein [402]. a number of reports support the notion that mtor signaling is a prominent feature of cancer progression and aging, as recurrent tumors have altered expression of a number of molecular targets of rapamycin including the above mentioned genes which encode “weak” mrnas [403-406]. hence mtor inhibitors such as rapamycin may be effective in cancer therapy.",pmc3660063,1,10,19,1,29
904,protein kinase c (pkc),protein,classical,pkc,uniprot,p17252,plasma membrane,go:0005886,egfr,protein,,egfr,uniprot,p00533,plasma membrane,go:0005886,positive,i,activation,multiple tyrosine residues,u-1242 mg and u-87 mg,glioblastoma,brain,human,['1409'],nan,nan,"in glioblastoma cell lines u-1242 mg and u-87 mg, phorbol 12-myristate 13-acetate (pma), an activator of protein kinase c (pkc), has been shown to activate egfr, as judged by the phosphorylation of multiple tyrosine residues (including y845) [115]. in this transactivation system for egfr, pkcδ-dependent activation of src, which seems to require pkcδ phosphorylation of src on serine 12 and/or serine 48, takes place. as has been well appreciated, pkc (namely, classical pkcs such as pkcα, βi/βii, γ)-dependent phosphorylation of egfr on t654 promotes endocytic disappearance of the receptor from the cell surface and thus acts as an inhibitory signal to egfr signaling [30,116]. in a431 and human embryonic kidney 293 (hek293) cells, diacylglycerol kinase θ has been shown to counteract such pkc-dependent inactivation of egfr, so that y845 phosphorylation and other signaling events are maintained [117].",pmc3709701,1,10,19,1,29
916,pten,protein,short hairpin rna,pten,uniprot,p60484,cytoplasm,go:0005737,akt,protein,,akt1,uniprot,p31749,cytoplasm,go:0005737,positive,i,activation,,bj-t cells,fibroblasts,skin,human,['3344'],nan,nan,"we utilised the well-characterised bj human fibroblasts immortalised with human telomerase reverse transcriptase (bj-t cells) (hahn et al., 1999) as a model to study the mechanisms of pi3k-induced responses in non-transformed human fibroblasts. bj-t cells were transduced with expression constructs encoding pten short hairpin rna (shrna) or the pi3k catalytic subunit mutant pik3cae545k (zhao et al., 2005), which is commonly detected in multiple cancer types and enhances pi3k/akt pathway signalling (campbell et al., 2004; samuels et al., 2005). cells with depleted pten protein levels or expressing pik3cae545k exhibited increased levels of phospho-akt and phosphorylation of the akt substrate pras40 (proline-rich akt substrate of 40 kda) demonstrating pi3k pathway activation and consistent with a previous report (kim et al., 2007) accumulation of cell cycle inhibitors p53 and its target p21 (figure 1a). cells expressing pten shrna or pik3cae545k also exhibited a significant increase in cell size (figure 1b) and senescence-associated β-galactosidase activity (saβgal) (figure 1c). these results indicate that activation of pi3k activity induces multiple markers of senescence in the bj-t human fibroblasts.",pmc3325598,1,10,19,1,29
912,pten,protein,,pten,uniprot,p60484,,,mtor,protein,,mtor,uniprot,p42345,,,positive,i,up-regulates,,,,ovarian and endometrial cancers,human,['1965'],nan,nan,"akt and mtor phosphorylation are frequently detected in ovarian and endometrial cancers. an early occurrence in endometrial cancer is the loss of functional pten activity by mutation or other mechanisms, this occurs in approximately 40-80% of patients [333]. since the loss of pten results in activation of akt, that in turn up-regulates mtor activity, cancer cells deficient in pten are thought to be major targets of mtor inhibitors.",pmc3660063,1,10,19,1,29
705,mtor,protein,,mtor,uniprot,p42345,cytoplasm,go:0005737,igf1,protein,,igf1,uniprot,p05019,extracellular region,go:0005576,positive,d,activation,,,,,,['606'],nan,nan,"mtor is a central integrator for upstream inputs from growth factors, nutrients and stress [12]. insulin-like growth factor-1 (igf1), for instance, can activate mtorc1 through its receptor tyrosine kinase (rtk)-mediated phosphorylation and activation of pi3k and akt and akt in turn mediates phosphorylation of tuberous sclerosis 2 (tsc2) and proline-rich akt substrate 40 kda (pras40), thus releasing their inhibition of mtorc1 [13,14]. rtks also activate mtorc1 through ras-extracellular signal-regulated kinase (erk) pathway [15] and subsequent erk phosphorylation of the mtorc1 inhibitor tsc2 [16] and raptor [17]. this growth factor-mtorc1 pathway is regulated through two negative feedback loops: mtorc1-p70s6k-mediated phosphorylation and degradation of insulin receptor substrate (irs) [18,19] and mtorc1-mediated phosphorylation of growth factor receptor-bound protein 10 (grb10) [20].",pmc3750018,1,10,19,1,29
918,pten,protein,tumor suppressor,pten,uniprot,p60484,cytoplasm,go:0005737,mdm2,protein,,mdm2,uniprot,q00987,nucleus,go:0005634,negative,i,inhibits,nucleus,,glioblastoma,brain,human,['3636'],nan,nan,"the pten tumor suppressor protein inhibits pi3k/akt signaling that promotes translocation of mdm2 into the nucleus [195, 377]. when restricted to the cytoplasm, mdm2 is degraded [377]. the ability of pten to inhibit the nuclear entry of mdm2 increases the cellular content and transactivation of the p53 tumor suppressor protein. retroviral transduction of pten into pten null glioblastoma cells increases p53 activity and expression of p53 target genes and induces cell cycle arrest [378]. u87mg/pten glioblastoma cells were more sensitive than u87mg/pten null cells to death induced by etoposide, a chemotherapeutic agent that induces dna damage [378]. these results established a direct connection between the activities of two major tumor suppressors and show that they act together to respond to stresses and malignancies. pten protects p53 from survival signals, permitting p53 to function as a guardian of the genome [377, 378].",pmc2652403,1,10,19,1,29
919,pten,protein,tumor suppressor,pten,uniprot,p60484,cytoplasm,go:0005737,src,protein,,src,uniprot,p12931,cytoplasm,go:0005737,negative,d,inhibition,,,colon cancer cells,colon,human,['3579'],nan,nan,"pten is commonly mutated in various cancers,40, 41 as it normally functions as a tumor suppressor to antagonize the effects of pi3k through its lipid phosphatase activity. consequently, akt activation is balanced by both pten and pi3k. in the present study, we observed that selenite inhibited the phosphorylation of src and the p85 subunit of pi3k and its downstream effectors pdk1 and akt. additionally, pten expression was upregulated by foxo3a and (figures 2f and 4c), and pten activity was enhanced in response to selenite treatment (figure 4d). these findings are supported by work from meuillet and coworkers.42 therefore, we hypothesized that selenite-induced activation of pten was involved in regulation of the akt/foxo3a/bim signaling pathway. we transfected cells with lipid phosphatase-dead pten plasmids or pten sirna as well as inhibiting pten with sf1670 and discovered that selenite-mediated modulation of the akt/foxo3a/bim pathway was abrogated when pten was inhibited. furthermore, activating pten with nabt in hct116 and sw480 crc cells exerted further inhibitory effects on the akt/foxo3a/bim signaling pathway (supplementary figure s4). we concluded that selenite-induced pten was associated with the akt/foxo3a/bim pathway and apoptosis in hct116 and sw480 crc cells, which is consistent with the findings from other groups showing that pten directly regulates akt/foxo3a under various circumstances.43, 44 however, whether a positive feedback loop exists between pten and the akt/foxo/bim signaling pathway requires further study.",pmc3734838,1,10,19,1,29
928,raf,protein,active,raf1,uniprot,p04049,cytoplasm,go:0005737,erk,protein,active,mapk1,uniprot,p28482,nucleus,go:0005634,positive,i,renders adhesion independent,,,,,,['2765'],nan,nan,expression of active raf or mek1 renders erk activity adhesion independent,pmc2169466,1,10,19,1,29
935,raf-1,protein,,raf1,uniprot,p04049,,,pp2a,protein,,ppta,uniprot,p67775,,,positive,d,dephosphorylation,,,,,,['1927'],nan,nan,"raf-1 can be regulated by dephosphorylation by the protein serine/threonine phosphatase 2a (pp2a) and others [41,42]. pp2a has been reported to positively and negatively regulate raf-1. pp2a is also considered a tumor suppressor gene and has gatekeeper gene functions [43].",pmc3660063,1,10,19,1,29
939,ras,protein,,hras,uniprot,p01112,cytoplasm,go:0005737,erk,protein,,mapk1,uniprot,p28482,cytoplasm,go:0005737,negative,i,feedback regulation,,,,,human,['2680'],nan,nan,"to analyze the signaling dynamics, we measured experimentally and simulated in silico the time course of activation of ras/erk and pi3k/akt pathways stimulated by step changes in the egf and insulin concentrations. first, cells were stimulated with 100 nm insulin or with several egf concentrations that ranged from low concentrations of 0.1 nm to saturating concentrations of 20 nm (figure 2). both the experimental data and simulations showed that the activation of the ras/erk and pi3k/akt pathways by persistent egf or insulin stimulation was transient (figure 2 and supplementary figure s3). the model explains this transient behavior by multiple negative feedback regulations mediated by erk, akt and mtor. in fact, disruption of negative feedback loops in silico transforms transient ras/erk and pi3k/akt pathway responses into sustained responses (supplementary figure s5).",pmc2683723,1,10,19,1,29
1045,src,protein,,src,uniprot,p12931,cytoplasm,go:0005737,nox1,protein,,nox1,uniprot,q9y5s8,cell membrane,go:0005886,positive,i,regulation,,human colon cancer cells,epithelial,colon,human,['1385'],nan,nan,this article describes the signaling events required for src-induced ros-dependent formation of functional invadopodia in human colon cancer cells and implies that src-mediated regulation of the nox1 activity is an important mean of controlling nox1-dependent biological functions. our results suggest the possibility to modulate nox1 function indirectly by pharmacologic intervention using specific and effective src inhibitors well tolerated in vivo.,pmc2993755,1,10,19,1,29
1067,src kinase,protein,kinase,src,uniprot,p12931,cytoplasm,go:0005737,mek,protein,kinase,map2k1,uniprot,q02750,cytoplasm,go:0005737,negative,i,inhibition,invasion,,mesenchymal,,human,['2082'],nan,nan,"the ‘mesenchymal’ mode of invasion is extremely sensitive to src kinase inhibition (16). therefore, we hypothesised that inhibiting src kinase activities represents a potential strategy to overcome mek-inhibitor effects on invasion.",pmc3378628,1,10,19,1,29
