index,Regulator Name,Regulator Type,Regulator Subtype,Regulator HGNC Symbol,Regulator Database,Regulator ID,Regulator Compartment,Regulator Compartment ID,Regulated Name,Regulated Type,Regulated Subtype,Regulated HGNC Symbol,Regulated Database,Regulated ID,Regulated Compartment,Regulated Compartment ID,Sign,Connection Type,Mechanism,Site,Cell Line,Cell Type,Tissue Type,Organism,Unnamed: 0,Score,Source,Statements,Paper IDs,Evidence Score,Match Score,Kind Score,Epistemic Value,Total Score
71,pak1,protein,serine/threonine kinase,pak1,uniprot,q13177,cytoplasm,go:0005737,jnk,protein,,,uniprot,p45983,nucleus,go:0005634,positive,d,phosphorylation,t423 (catalytic site),"jurkat t cells, mouse t cells",t-cell,,"human, mouse",['299'],nan,nan,"our previous experiments detailing a role for the serine/threonine kinase pak1 in map kinase activation gave us the means for testing a potential role for pak1 in jnk activation. in the former studies we demonstrated how pak1 activation via bam32-plc-γ1-pak1 complexes led to mapk activation [7]. here we describe two sets of experiments that indicate that pak1 activation can lead to jnk activation in t cells. in the first experiments, we overexpressed bam32/dapp1 in jurkat t cells to achieve pak1 activation (s2 fig). bam32 overexpression led to jnk phosphorylation (in addition to mek phosphorylation). knockdown of pak1 using pak1 sirna prior to bam32 transfection showed that pak1 was necessary for the bam32-induced jnk (and mek) phosphorylation. in the second set of experiments, in mouse t cells, bam32 deficiency was used to modulate pak1 activity (s2 fig). in both wt and lat-ki backgrounds, bam32 deficiency resulted in less pak1 phosphorylation at t423 (catalytic site). this was expected because bam32-plc-γ1-pak1 complexes cannot form and activate pak1. although jnk phosphorylation was below the limit of detection in wt and bam32 ko t cells (and therefore is not shown), jnk phosphorylation was greatly diminished in lat-ki bam32 ko double mutant t cells compared to lat-ki t cells.",pmc4487994,1,100,40,1,140
35,hla-dr,protein,,,uniprot,p01903,plasma membrane,go:0005886,cd28,protein,,cd28,uniprot,p10747,plasma membrane,go:0005886,positive,d,transduction,,,lymphocytes,blood,human,['121'],nan,nan,"engineer human peripheral blood lymphocytes (pbls) to target prostate cancer cells. a immunosuppressive phenotypes of human prostate cancer cell line pc3m were examined by staining with hla-dr, cd80, b7-h1, tgf-β, and il-10. b different constructs used to transduce pbls, vh, anti-human epcam immunoglobulin heavy chain variable region; vl, anti-human epcam immunoglobulin light chain variable region; cd28, part of the extracellular domain and the entire transmembrane and intracellular domains of cd28; cd3ζ, the cytoplasmic domain of cd3ζ; ires, internal ribosome entry sequence. c human pbls were transduced with retroviruses encoding epcam specific car, car-akt, or car-myr-akt, at 5 days after transduction, the mrna levels of transduced car were determined by rt-pcr and real-time pcr, and the protein levels of akt, phosphorylated akt were determined by western blot",pmc4550078,1,100,40,1,140
37,itk,protein,,itk,uniprot,q08881,,,foxp3,protein,,foxp3,uniprot,q9bzs1,nucleus,go:0005634,positive,d,regulates expression,intracellular,,cd4+ t cells,,,['11'],nan,nan,"itk−/− cd4+ t cells give rise to increased foxp3 expression across tcr doses. (a–c) sorted naive cd4+ t cells were differentiated under th17 (a), treg (b), and treg + anti-cd28 (c) conditions, with 0.1, 1, and 5 µg/ml of anti-cd3 alone (treg) or with anti-cd28 (th17 and treg + anti-cd28), and then restimulated with pma and ionomycin, and il17a and foxp3 were analyzed by intracellular staining. (right) mean ± sem of five experiments. *, p < 0.005.",pmc3949578,1,100,40,1,140
38,itk,protein,,itk,uniprot,q08881,,,mtor,protein,,mtor,uniprot,p42345,,,negative,d,decreased expression,,,cd4+ t cells,,mouse,['20'],nan,nan,"itk−/− cd4+ t cells express decreased downstream metabolic effectors of mtor. (a and b) naive and th17- and treg cell–differentiated wt and itk−/− cd4+ t cells were examined for expression of hif1α (a) and slc2a1 (encoding glut1; b) by qrt-pcr after 48 h. data represent mean ± sem from greater than five experiments. *, p < 0.05. (c and d) wt and itk−/− naive cd4+ cells were differentiated for 48 h under treg cell conditions using the indicated amounts of anti-cd3 ± anti-cd28, and expression of hif1α (c) and slc2a1 (d) was evaluated by qrt-pcr. data are representative of three independent experiments. (e) glycolysis of cells differentiated for 2 d under th17 conditions was analyzed by seahorse bioscience. mean ± sem from triplicate samples. *, p < 0.05. rq, relative quantification.",pmc3949578,1,100,40,1,140
39,itk,protein,,,uniprot,q62010,,,foxp3,protein,,,uniprot,q9bzs1,nucleus,go:0005634,positive,d,differentiation,,,t-cell,,mouse,['7'],nan,nan,"to determine whether the increased differentiation into foxp3+-expressing cells was a more global property of itk−/− cd4+ t cells, we evaluated the differentiation of naive cells under treg cell conditions. when naive cd4+ cells were stimulated with standard concentrations of anti-cd3 (1 µg/ml) in the presence of wt apcs plus il-2 and tgf-β1, a significantly higher percentage of itk-deficient cells became foxp3+ than cells from wt mice (65.4 ± 2.9% vs. 40.1 ± 1.6% in wt cells; fig. 2 a). accordingly, naive itk−/− cd4+ t cells differentiated under these itreg cell–inducing conditions exhibited higher amounts of foxp3 mrna than wt itreg cells (fig. 2 b). similar observations were obtained when naive cd4+ t cells from 5cc7 transgenic mice were differentiated in the presence of treg cell–inducing cytokines (fig. 2 c). naive gfp−cd4+ t cells sorted from itk−/− foxp3gfp mice also gave rise to higher percentages of foxp3+ itreg cells compared with wt mice (fig. 2 d), arguing that these observations were not the result of outgrowth of foxp3+ cells present before culturing. thus, naive cd4+ t cells deficient in itk give rise to increased foxp3+ cells in vitro.",pmc3949578,1,100,40,1,140
72,pd-1,protein,co-inhibitory receptor,pdcd1,uniprot,q15116,plasma membrane,go:0005886,akt,protein,serine/threonine kinase,akt1,uniprot,p31749,plasma membrane,go:0005886,negative,d,inhibit,plasma membrane,,t-cell,,human,['107'],nan,nan,"the serine/threonine kinase akt (pkb) is utilized in a variety of signaling pathways from t cell growth factors such as il-7r, and cd28 co-stimulatory signal [4, 5]. cd28 activation enables recruitment and activation of phosphatidylinositol 3-kinase (pi3k), resulting in the generation of phosphatidylinositol-3,4,5-trisphosphate (pip3), which recruits pleckstrin homology (ph) domain containing proteins including akt to the plasma membrane. after recruitment to the plasma membrane, akt becomes phosphorylated and activated by pdk1, and then plays an important role in diverse cellular processes including cell survival, glucose metabolism, and cytokine synthesis [6–8]. besides co-stimulatory receptors, co-inhibitory receptors also regulate akt activation. ligation of ctla-4 and pd-1 both inhibit akt activity, suggesting pi3k-akt signaling is a major mechanism of immune regulation [9, 10]. consistent with this, it has been reported that t cells expressing constitutively active akt displayed increased viability in the absence of stimulation, and could grow rapidly and secrete cytokines in the absence of cd28 co-stimulation [11].",pmc4550078,1,100,40,1,140
41,itk,protein,,,uniprot,q62636,,,mtor,protein,,mtor,uniprot,p42345,,,negative,i,alteration,,,t-cell,,,['21'],nan,nan,"to further evaluate the functional consequences of these changes, we analyzed the glycolytic activity of wt and itk-deficient cells by measuring the extracellular acidification rate, an indicator of glycolysis. consistent with the observed changes in mtor pathways and expression of downstream metabolic effectors, itk−/− cells exhibited reduced glycolytic rates compared with wt cells (fig. 5 e and not depicted). thus, itk-deficient t cells exhibit altered metabolic profiles upon activation.",pmc3949578,1,100,40,1,140
23,cd5,protein,,cd5,uniprot,p06729,plasma membrane,go:0005886,erk,protein,,mapk1,uniprot,p28482,cytoplasm,go:0005737,positive,d,phosphorylation,,,t-cell,thymus,mouse,['221'],nan,nan,"(a) total cell numbers (left panel) of cd5-wt vs cd5-δck2bd newborn mice after injection of either pbs (control) or α-cd3 (20 μg) for 24h. to evaluate the effect of anti-cd3 stimulation, both cd5-δck2bd or cd5-wt were compared with their respective unstimulated controls. subpopulation analysis show dp (middle panel) or cd4+ sp thymocytes (right panel) (b) scatter plots showing bcl-2 levels in dp and cd4+ sp thymocytes. (c) bar graphs of fasl expression in pbs injected and anti-cd3 injected mice. adult thymocytes were used as positive control. (d) scatter plots show perk expression 24h after α-cd3 injection or pbs as in dp and cd4+ sp cells from cd5-wt and cd5-δck2bd newborn mice. (e) graphs showing expression of pjnk (f) pp38 and (g) pzap70. each graph is representative of 1 independent experiment (n = 5–6 each group). *p<0.05, **p<0.01, ***p<0.001, unpaired two-tailed student-t test.",pmc5193405,1,100,40,1,140
97,tbk1,protein,,tbk1,uniprot,q9uhd2,cytoplasm,go:0005737,akt,protein,,akt,uniprot,p31749,cytoplasm,go:0005737,positive,d,phosphorylation,serine-378,t cells,,,,['53'],nan,nan,"a previous study suggests that the overexpressed tbk1 phosphorylates akt at threonine-195 and serine-378, but the functional significance has not been determined29. our finding that tbk1 stimulated akt degradation led us to examine whether these phosphorylation sites regulate tbk1 stability. mutation of threonine-195, or the activation-loop phosphorylation site threonine-308, of akt only weakly inhibited tbk1-stimulated degradation (fig. 5g). interestingly, the mutation of serine-378 of akt completely prevented its degradation by tbk1 (fig. 5g). when stably expressed in t cells, the akt mutant harbouring the serine-378 mutation also displayed markedly higher level of expression (fig. 5h). these results indicate that the tbk1-induced akt phosphorylation at serine-378 plays an important role in regulating the fate of akt.",pmc4302769,1,100,40,1,140
51,mek1,protein,,map2k1,uniprot,q02750,cytoplasm,go:0005737,pten,protein,,pten,uniprot,p60484,plasma membrane,go:0005886,negative,d,decreases,membrane,,splenocytes,spleen,,['379'],nan,nan,"mek1 ablation decreases pten membrane localization and increases akt phosphorylation in splenocytes (figures 3g and 3h). magi1100 is expressed in spleen, and it is detectable, together with mek1, in pten immunoprecipitates from wt but not ko organs (figure 4f). therefore, the mechanism described for the mefs operates also in the spleen. in line with the lack of phenotype and akt activation in ko thymi (figures s2d and s2g), magi1100 was not expressed in thymus, and mek1 was absent in pten immunoprecipitates from this organ (figure 4f).",pmc3625979,1,100,40,1,140
20,cd4-,protein,,,uniprot,p01730,plasma membrane,go:0005886,foxp3,protein,,,uniprot,q9bzs1,nucleus,go:0005634,positive,d,induction,,,t cell,,human,['241'],nan,nan,"to dissect the effects of antigen density and affinity on foxp3 induction in vivo, we opted for a single intravenous dose of peptide, which has previously been shown to tolerize a monoclonal population of antigen-specific t cells (thorstenson and khoruts, 2001). low doses of mcc peptide were able to induce foxp3 expression in adoptively transferred 5c.c7 t cells (fig. 2 a). over a 100-fold titration of peptide, we found 0.1 µg mcc to be optimal for peripheral foxp3 induction, both in terms of the percentage of 5c.c7 expressing foxp3 and the number of 5c.c7 foxp3+ cells (fig. 2 b). this dose was below the threshold of activation required for complete cd44 up-regulation of the 5c.c7 foxp3− cells (fig. 2 c) and resulted in only partial cfse dilution (fig. 2 d). this suggests that in our system, induction of foxp3 expression is coincident with a weaker tcr signal (in terms of a lower peptide dose). a time course after injection of the optimal dose showed that although foxp3 can be detected in some 5c.c7 t cells as early as 2.5 d after immunization, peak accumulation of foxp3+ 5c.c7 t cells occurs between 4 and 10 d after immunization (fig. 2 d). 5c.c7 t cells induced to express foxp3 under our experimental conditions express high levels of cd25 and ctla-4 and display phenotypic characteristics common to t reg cells (fig. s2). consistent with previous studies (kretschmer et al., 2005; josefowicz et al., 2009), these foxp3+ 5c.c7 t cells had undergone only a few cell divisions, with the majority remaining undivided at early time points (fig. 2 d, days 2.5 and 4; and fig. s2 d).",pmc2916126,1,100,40,1,140
67,myc,protein,,myc,uniprot,p01106,nucleus,go:0005634,pten,protein,,pten,uniprot,p60484,plasma membrane,go:0005886,negative,d,repression,,,t-cell,,human,['30'],nan,nan,"to understand potential mechanisms for altered pten repression in itk-deficient cells, we considered known repressors of pten expression. among these, myc has been shown to lead to pten repression through the induction of mir19b (olive et al., 2009). interestingly, myc is also important for the induction of genes important for glycolysis. recent data have demonstrated that strong tcr signals are required for the efficient induction of myc (guy et al., 2013). similarly, we find that myc mrna induction was markedly impaired in itk-deficient cd4 cells at early time points and this correlated with decreased induction of mir-19b (fig. 8, a and b). thus, itk is required for transduction of signals leading to expression of myc and mir-19b, two known repressors of pten, upon tcr engagement.",pmc3949578,1,100,40,1,140
55,mek1,protein,,mek1,uniprot,q02750,cytoplasm,go:0005737,erk,protein,,erk,uniprot,p27361,cytoplasm,go:0005737,negative,i,phosphorylation,t292,,,,human,['372'],nan,nan,"we have recently reported that mek1 is essential for the regulation of the timing and strength of erk signaling. by phosphorylating the t292 site in the proline-rich region of mek1, erk exerts negative feedback control on mek1/mek2 dimers. if mek1 is absent, this control is disabled, leading to increased erk signaling (catalanotti et al., 2009).",pmc3625979,1,100,40,1,140
54,mek1,protein,,map2k1,uniprot,q02750,,,akt,protein,,akt1,uniprot,p31749,,,positive,i,unspecified,,,,,mice,['386'],nan,nan,"mek1 ko mice succumb early to an autoimmune disease accompanied by extramedullary hematopoiesis. the latter phenotype has been observed in pten cell-type-restricted ko or akt transgenic mice (guo et al., 2008; kharas et al., 2010; yilmaz et al., 2006), and we could show that ko bone marrow and spleen from unaffected animals contain significantly higher numbers of colony forming units, indicating a cell-autonomous phenotype. at this point, however, the contribution of the mek1 ko environment, with its lymphoid dysregulation and autoimmune disease, is unclear. cell-type-restricted mek1 ablation and transplantation experiments are planned to clarify this matter.",pmc3625979,1,100,40,1,140
101,tbk1,protein,,tbk1,uniprot,q9uhd2,,,mtorc1,protein,,frap1,uniprot,p42345,,,positive,i,phosphorylation,,,t-cell,,mouse,['50'],nan,nan,"to understand the signalling mechanism by which tbk1 regulates t-cell homeostasis and eae pathogenesis, we examined the effect of the t-cell-specific tbk1 ablation on the activation of signalling molecules. a striking phenotype of the tbk1-tko t cells was elevated homeostatic activation of akt (fig. 5a). the phosphorylation of foxo1, a known target of akt25, was also higher in the tbk1-deficient t cells (fig. 5a). another major downstream target of akt is the metabolic kinase mtorc1 (ref. 26). consistently, the tbk1-deficient t cells had elevated phosphorylation of the mtorc1 substrate protein s6 kinase 1 (s6k1) as well as the s6k1 substrate s6 (fig. 5a). in contrast, the loss of tbk1 did not alter the phosphorylation of the map kinases p38 and erk (supplementary fig. 6a). the crucial role of tbk1 in controlling the homeostatic activation of akt and mtorc1 was unique, since it was not seen with the ikkε-ko t cells (supplementary fig. 6b). furthermore, the deregulated signalling events in the tbk1-tko t cells were not due to their activation state, since similar results were obtained with both naïve and memory cd4+ t cells (supplementary fig. 6c). the loss of tbk1 also promoted the phosphorylation of akt and s6 stimulated by anti-cd3 plus anti-cd28 (fig. 5b). moreover, we detected hyperphosphorylation of akt as well as s6 and s6k1 in tbk1-tko t cells isolated during the effector phase of eae induction (fig. 5c). using the cre-er-inducible ko system, we found that tbk1 ablation in adult mice also caused aberrant phosphorylation of akt and s6 in t cells (supplementary fig. 6d), further emphasizing a pivotal role for tbk1 in controlling the activation of akt and its downstream targets, foxo1 and mtorc1.",pmc4302769,1,100,40,1,140
53,mek1,protein,,map2k1,uniprot,q02750,cytoplasm,go:0005737,pten,protein,,pten,uniprot,p60484,plasma membrane,go:0005886,positive,i,phosphorylation,t292,,b cell,,human,['388'],nan,nan,"is the regulation of pten by mek1/magi relevant in the context of cancer? magi has been found mutated in human cancer genomes (berger et al., 2011; pleasance et al., 2010), and it can suppress the growth of tumor xenografts (zaric et al., 2012). based on this, it is in principle possible that mek1 may act as a tumor suppressor under certain conditions, as observed in a model of myc-induced b cell lymphoma (bric et al., 2009). more broadly, inhibition of the raf/mek/erk pathway often causes activation of the akt pathway in cancer (hoeflich et al., 2009; mirzoeva et al., 2009; wee et al., 2009), due to the release of yet incompletely identified negative feedback loops. the use of raf or mek inhibitors might, by preventing the phosphorylation of t292 in mek1, decrease pten membrane recruitment, increasing pip3 concentrations and favoring the emergence of resistance mechanisms relying on the pi3k/akt pathway. this would provide a mechanistic framework for the combined inhibition of these pathways, which is being increasingly advocated as the treatment of choice (hoeflich et al., 2012; sos et al., 2009; villanueva et al., 2010).",pmc3625979,1,100,40,1,140
52,mek1,protein,,map2k1,uniprot,q02750,cytoplasm,go:0005737,pten,protein,,pten,uniprot,p60484,plasma membrane,go:0005886,positive,d,recruitment,membrane,,,peripheral tolerance,,['368'],nan,nan,"mek1 is required for pten membrane recruitment, akt regulation, and the maintenance of peripheral tolerance",pmc3625979,1,100,40,1,140
42,itk,protein,,,uniprot,q8idx5,,,foxp3,protein,,foxp3,uniprot,q9bzs1,,,positive,i,enrichment,,,,,mouse,['4'],nan,nan,"although itk-deficient mice have slightly reduced numbers of foxp3+cd4+ t cells compared with wt mice, the percentage of cd4+ t cells that express foxp3 is higher because of the overall low numbers of cd4+ t cells in these mice (fig. 1 c). to rule out the possibility that the increase in foxp3+ cells in culture was the result of an enrichment of foxp3 producers that might remain even after sorting naive itk−/− cd25− cd4+ t cells, we crossed itk-deficient mice with foxp3gfp mice, which express gfp regulated by the foxp3 control elements (bettelli et al., 2006). again, we obtained high percentages of foxp3gfp+-expressing cells from sorted naive cd4+cd25−foxp3gfp−",pmc3949578,1,100,40,1,140
50,mek1,protein,,map2k1,uniprot,q02750,cytoplasm,go:0005737,akt,protein,,akt1,uniprot,p31749,cytoplasm,go:0005737,negative,d,regulation,,,,,,['374'],nan,nan,mek1 is essential for the negative regulation of akt signaling,pmc3625979,1,100,40,1,140
