Regulator Name,Regulator Type,Regulator Subtype,Regulator HGNC Symbol,Regulator Database,Regulator ID,Regulator Compartment,Regulator Compartment ID,Regulated Name,Regulated Type,Regulated Subtype,Regulated HGNC Symbol,Regulated Database,Regulated ID,Regulated Compartment,Regulated Compartment ID,Sign,Connection Type,Mechanism,Site,Cell Line,Cell Type,Tissue Type,Organism,Score,Source,Statements,Paper IDs,Evidence Score,Match Score,Kind Score,Epistemic Value,Total Score
ihc,other,,,,uaz494843,,,pten,protein,,,uniprot,p60484,,,negative,i,none,,cellosaurus:cvcl_av82,,,uberon:uberon:0000029 ++++ uberon:uberon:0002367 ++++ uberon:uberon:0000105 ++++ uberon:uberon:0000479,nan,nan,"that pten loss by ihc identified cancers with markedly reduced psa recurrence-free survival independently of the fish status is consistent with the idea that a “ direct ” analysis of the protein – i.e ., the “ active ” component of a gene - may be superior to “ indirect ” analysis of its mere copy number state . ++++ 84 % ( 447/533 ) of cases with pten homozygous gene deletion had pten protein loss by ihc . ++++ among cases with pten loss by ihc , both homozygous ( p =0 .0044 ) and heterozygous ( p =0 .0017 ) pten gene deletion were associated with reduced rfs . ++++ among cases with either pten deletion or absence of pten deletion by fish , pten loss by ihc was strongly associated with reduced rfs on univariable analysis ( p =0 .0005 and p < 0.0001 respectively ) . ++++ pten loss by ihc was associated with reduced psa recurrence-free survival ( rfs ) in multivariable models ( hr = 1.3 ; 95 % ci : 1.16-1.47 ) . ++++ however among cases with pten loss by ihc , both homozygous ( p =0 .0044 ) and heterozygous ( p =0 .0017 ) pten gene deletion were associated with decreased psa recurrence-free survival compared to cases with pten fish normal ( figure 2e ) . ++++ pten loss by ihc was associated with decreased psa recurrence-free survival among tumors with pten gene deletion and among tumors with normal pten by fish ( p =0 .0005 and p < 0.0001 respectively ) ( figure 2b , 2c ) . ++++ of the discordant cases with pten loss by ihc and normal pten fish results , 20 % showed heterogeneous pten loss . ++++ on multivariable analysis including pre-operative psa level , pathologic tumor stage , gleason score , lymph node status and margin status , pten loss by ihc remained significantly associated with decreased psa recurrence-free survival , with a hazard ratio of 1.3 ( 95 % ci :1.16 -1.47 ) , a hazard ratio roughly equivalent to that seen for positive lymph node status ( table 3 ) . ++++ among cases with normal or hemizygous pten by fish yet pten loss by ihc , another explanation could be the occurrence of alterations that are undetectable by our fish assay yet lead to protein loss , such as truncating mutations in pten ( nonsense , frameshift and splice site mutations ) , structural rearrangements , epigenetic alterations or modifications influencing protein stability and half-life [ 16 , 30 – 33 ] . ++++ overall , 84 % ( 447/533 ) of cases with pten homozygous gene deletion had pten protein loss by ihc . ++++ pten loss by ihc was associated with a number of clinical-pathologic parameters ( table 2 ) and similar results are available for pten fish in the same cohort in a previously published manuscript [ 5 ] . ++++ 93 % ( 3098/3330 ) of tumors with intact pten ihc showed absence of pten gene deletion and 66 % ( 720/1087 ) of cases with pten protein loss by ihc showed pten gene deletion by fish . ++++ there was high concordance between ihc and fish : 93 % ( 3098/3330 ) of tumors with intact pten ihc showed absence of pten gene deletion and 66 % ( 720/1087 ) of cases with pten protein loss by ihc showed pten gene deletion by fish .",pmc5630353,1,100,40,1,140
δ,other,,,,uazce94,other,sl-0188,pten,protein,,,uniprot,p60484,other,sl-0188,negative,i,none,,,,,uberon:uberon:2000106,nan,nan,"this δ r mutation was remarkable in that it completely abolished pten β nucleolar accumulation ( fig. 4e ) , indicating that this poly-arginine sequence is critical for pten β nucleolar localization , and showing that it functions as an nols .",pmc5376652,1,100,40,1,140
ihc,other,,,,uaz494843,,,pten,protein,,,uniprot,p60484,,,negative,i,transcription,,,,,,nan,nan,"notably , 20 % ( 74/367 ) of the discordant cases ( loss of pten protein expression by ihc and normal pten by fish analysis ) showed heterogeneous pten protein loss in some , but not all , sampled tumor glands , compared to only 11 % ( 121/1087 ) of cases with pten ihc loss overall which showed heterogeneous pten loss .",pmc5630353,1,100,40,1,140
ihc,other,,,,uaz494843,,,pten,protein,,,uniprot,p60484,,,positive,d,transcription,,,,,,nan,nan,"notably , 20 % ( 74/367 ) of the discordant cases ( loss of pten protein expression by ihc and normal pten by fish analysis ) showed heterogeneous pten protein loss in some , but not all , sampled tumor glands , compared to only 11 % ( 121/1087 ) of cases with pten ihc loss overall which showed heterogeneous pten loss .",pmc5630353,1,100,40,1,140
glucose,chemical,,,,chebi:17234,,,pten,protein,,,uniprot,p60484,,,negative,i,transcription,,cellosaurus:cvcl_0045,,,uberon:uberon:0001913 ++++ uberon:uberon:0001911 ++++ uberon:uberon:0000479,nan,nan,"however , the addition of glucose showed no significant influence , and even caused a slight decrease in pten expression in our study , indicating that the addition of glucose likely has no significant effect on pten expression in dcmecs . ++++ these data indicate that pten expression in dcmecs can be down-regulated by prl but not by glucose .",pmc4092105,1,100,40,1,140
"inositol 1,4,5-trisphosphate receptors",other,,,,uaz696e6f7369746f6c20312c342c352d7472697370686f737068617465207265636570746f7273,other,sl-0112 ++++ go:go:0005739 ++++ uniprot:sl-0040 ++++ uniprot:sl-0091,ca,chemical,,,pubchem,271,other,sl-0112 ++++ go:go:0005739 ++++ uniprot:sl-0040 ++++ uniprot:sl-0091,positive,d,phosphorylation,,,,,,nan,nan,"it is proposed that pten interacts with and dephosphorylates the inositol 1,4,5-trisphosphate receptors ( ip3rs ) , which when phosphorylated discharge ca from er .",pmc4515857,1,100,40,1,140
insulin-like growth factor-1,protein,,,,p05019,,,pten,protein,,,uniprot,p60484,,,negative,i,none,,cellosaurus:cvcl_6889 ++++ cellosaurus:cvcl_6888,,,,nan,nan,"insulin like growth factor-1 ( igf-1 , 100 ng/ml ) , a pi3k / akt activator [ 25 ] treatment for 72 h reversed the increased radiosensitivity of pten − cells in sh β-catenin cne2 and cne1 cells ( figure 3d ) .",pmc5650370,1,100,40,1,140
ip3rs,other,,,,uaz4950335273,other,sl-0112 ++++ go:go:0005739 ++++ uniprot:sl-0040 ++++ uniprot:sl-0091,ca,chemical,,,pubchem,271,other,sl-0112 ++++ go:go:0005739 ++++ uniprot:sl-0040 ++++ uniprot:sl-0091,positive,d,phosphorylation,,,,,,nan,nan,"it is proposed that pten interacts with and dephosphorylates the inositol 1,4,5-trisphosphate receptors ( ip3rs ) , which when phosphorylated discharge ca from er .",pmc4515857,1,100,40,1,140
jnk,other,,,,jnk,other,sl-0039,pten,protein,,,uniprot,p60484,other,sl-0039,positive,i,phosphorylation,,,,,,nan,nan,"pten phosphorylation can also be mediated by the kinases rak , rock , jnk , jnkk , and src ( 141 , 143 – 145 ) .",pmc4329810,1,100,40,1,140
jnkk,protein,,,,p45985,other,sl-0039,pten,protein,,,uniprot,p60484,other,sl-0039,positive,i,phosphorylation,,,,,,nan,nan,"pten phosphorylation can also be mediated by the kinases rak , rock , jnk , jnkk , and src ( 141 , 143 – 145 ) .",pmc4329810,1,100,40,1,140
kcl,chemical,,,,4873,other,sl-0283,pten,protein,,,uniprot,p60484,other,sl-0283,positive,i,none,,,cl:cl:0000540 ++++ cl:cl:0002609,,,nan,nan,"finally , we transfected mouse primary cortical neurons with gfp and pten rnai followed by depolarization with 10 mm kcl for 2 h. mecp2 expression was dramatically suppressed by kcl induced pten repression ( fig. 4c ) . ++++ in addition , pri-mir-132 levels were increased by kcl stimulation in pten rnai neurons .",pmc4740767,1,100,40,1,140
lactose,chemical,,,,chebi:17716.s,,,pten,protein,,,uniprot,p60484,,,negative,i,amount,,,,,uberon:uberon:0001913,nan,nan,"introduction of prolactin ( prl ) increased secretion of beta-casein , triglyceride , and lactose , but decreased pten expression levels . ++++ introduction of prolactin ( prl ) increased secretion of beta-casein , triglyceride , and lactose , but decreased pten expression levels .",pmc4092105,1,100,40,1,140
lkb1,protein,,,,q15831,other,sl-0039,pten,protein,,,uniprot,p60484,other,sl-0039,positive,d,phosphorylation,,,,,,nan,nan,"pten can be also phosphorylated by lkb1 on ser385 , resulting in its inactivation ( 142 ) .",pmc4329810,1,100,40,1,140
localization,biologicalprocess,,,,go:0051179,other,sl-0091 ++++ uniprot:sl-0162 ++++ uniprot:sl-0468 ++++ uniprot:sl-0039,pten,protein,,,uniprot,p60484,other,sl-0091 ++++ uniprot:sl-0162 ++++ uniprot:sl-0468 ++++ uniprot:sl-0039,negative,i,none,,cellosaurus:cvcl_0063 ++++ cellosaurus:cvcl_0022 ++++ cellosaurus:cvcl_0598,,,,nan,nan,"interestingly , both t277a and l320s inhibited nuclear accumulation of pten -gfp ( figures 4a , c , g and i ) .",pmc5491373,1,100,40,1,140
localization,biologicalprocess,,,,go:0051179,other,sl-0191 ++++ uniprot:sl-0162,pten,protein,,,uniprot,p60484,other,sl-0191 ++++ uniprot:sl-0162,positive,i,none,,uaz:ua-cline-5317,,,uberon:uberon:2001058,nan,nan,"they generate enzymatically active ptens that are unable to down-regulate akt signalling , leading to higher phospho-akt levels and increased proliferation and migration in gbm than does wild-type pten .",pmc5491373,1,100,40,1,140
inositol,chemical,,,,chebi:24848,other,go:0005739 ++++ uniprot:sl-0162,ca,chemical,,,pubchem,271,other,go:0005739 ++++ uniprot:sl-0162,positive,i,none,,,,,,nan,nan,"an interaction of pten , as well as of akt , with the er inositol 1,4,5-trisphosphate receptor ( insp3r ) at the er-mam membranes — the membrane glycoprotein complex that acts as the ca -channel activated by inositol trisphosphate — was detected ( bononi et al ., 2013 ) .",pmc3978343,1,100,40,1,140
phosphatase,other,,,,phosphatase,,,p3,protein,,,uniprot,p09131,,,negative,d,dephosphorylation,,,,,,nan,nan,"pten protein can act as a phosphatase to dephosphorylate phospho-tyrosine , serine and threonine and also dephosphorylate ptdins ( 3,4 ) p2 and ptdins ( 3,4,5 ) p3 . ++++ pten protein can act as a phosphatase to dephosphorylate phospho-tyrosine , serine and threonine and also dephosphorylate ptdins ( 3,4 ) p2 and ptdins ( 3,4,5 ) p3 .",pmc3683161,1,100,40,1,140
fish,protein,,,,q5tcz1,other,sl-0191,pten,protein,,,uniprot,p60484,other,sl-0191,negative,i,none,,cellosaurus:cvcl_e031,cl:cl:0000646 ++++ cl:cl:0001063,,uberon:uberon:0002367 ++++ uberon:uberon:0000479 ++++ uberon:uberon:2002283,nan,nan,"similarly , pten loss by fish has been reported to be associated with an increased risk of biochemical recurrence in a large cohort of patients treated by radical prostatectomy at the university medical center hamburg-eppendorf , hamburg , germany [ 5 , 8] . ++++ in five of these tumors , pten signal losses by fish were found in all analyzed tissue blocks .",pmc5630353,1,100,40,1,140
fish,protein,,,,q5tcz1,,,pten,protein,,,uniprot,p60484,,,negative,i,none,,,,,uberon:uberon:0000479,nan,nan,"for example , in 3 cases where there was heterogeneous pten loss by immunohistochemistry and homozygous pten loss by fish in the tissue microarray cores , two of these tumors had clonal homozygous pten deletions , and the third tumor had a region with homozygous loss surrounded by a larger area with pten hemizygous loss .",pmc4967011,1,100,40,1,140
bcr,protein,,,,p11274,other,sl-0191,pten,protein,,,uniprot,p60484,other,sl-0191,positive,i,none,,,cl:cl:0000037 ++++ cl:cl:0000084,,,nan,nan,"in chronic myeloid leukemia ( cml ) , the bcr – abl fusion protein mediates the exclusion of pten from the nucleus . ++++ such effect is reversed upon inactivation of bcr – abl by imatinib treatment , which restores pten physiological localization localization ( 67 ) .",pmc4329810,1,100,40,1,140
bcr-abl,other,,,,uaz4243522d41424c,,,pten,protein,,,uniprot,p60484,,,negative,i,none,,,cl:cl:0000034,,uberon:uberon:2001058,nan,nan,"finally , bcr-abl was also shown to functionally inactivate the phosphatase activity of pten .",pmc4691678,1,100,40,1,140
beta-casein,protein,,,,p05814.s,,,pten,protein,,,uniprot,p60484,,,negative,i,amount,,,,,uberon:uberon:0001913,nan,nan,"introduction of prolactin ( prl ) increased secretion of beta-casein , triglyceride , and lactose , but decreased pten expression levels . ++++ introduction of prolactin ( prl ) increased secretion of beta-casein , triglyceride , and lactose , but decreased pten expression levels .",pmc4092105,1,100,40,1,140
bmi1,protein,,,,p35226,other,sl-0162 ++++ uniprot:sl-0039 ++++ uniprot:sl-0191,pten,protein,,,uniprot,p60484,other,sl-0162 ++++ uniprot:sl-0039 ++++ uniprot:sl-0191,negative,i,none,,cellosaurus:cvcl_0105,cl:cl:0000034,,uberon:uberon:0000428 ++++ uberon:uberon:0002367,nan,nan,"bmi1 reduces pten function . ++++ conversely , bmi1 may also inhibit pten function .",pmc2777864,1,100,40,1,140
bmi1,protein,,,,p35226,other,sl-0162 ++++ uniprot:sl-0191,pip3,chemical,,,chebi,chebi:60169,other,sl-0162 ++++ uniprot:sl-0191,negative,i,none,,cellosaurus:cvcl_0105,cl:cl:0002231,,uberon:uberon:0002367 ++++ uberon:uberon:0000479 ++++ uberon:uberon:0000428,nan,nan,"conversely , bmi1 reduces pten 's ability to inhibit akt activation , which can be attributed to its interaction with pten in the nucleus , making pten unavailable to dephosphorylate membrane bound pip3 .",pmc2777864,1,100,40,1,140
bmi1,protein,,,,p35226,other,sl-0191,pten,protein,,,uniprot,p60484,other,sl-0191,positive,i,none,,cellosaurus:cvcl_0105 ++++ cellosaurus:cvcl_0022 ++++ cellosaurus:cvcl_0395,,,,nan,nan,this can be attributed to bmi1 overexpression and the potential bmi1 mediated sequestration of pten in the nucleus .,pmc2777864,1,100,40,1,140
bmi1,protein,,,,p35226,other,sl-0191 ++++ uniprot:sl-0468,pten,protein,,,uniprot,p60484,other,sl-0191 ++++ uniprot:sl-0468,negative,i,none,,cellosaurus:cvcl_0105 ++++ cellosaurus:cvcl_0022 ++++ cellosaurus:cvcl_0395,,,,nan,nan,this cautious interpretation is supported by our observations that 1 ) ectopic expression of bmi1 in du145 cells did not affect cell cycle distribution [ g1 ( 58.18 % )-s ( 34.44 % )-g2/m ( 7.37 % ) for empty vector du145 cells versus g1 ( 59.32 % )-s ( 31.25 % )-g2/m ( 9.52 % ) for bmi1 overexpressing du145 cells ] and 2 ) ectopic bmi1 did not reduce ectopic pten mediated growth inhibition of lncap and u87 cells ( data not shown ) .,pmc2777864,1,100,40,1,140
cas9,protein,,,,j3f2b0,,,pten,protein,,,uniprot,p60484,,,positive,i,transcription,,cellosaurus:cvcl_0063 ++++ cellosaurus:cvcl_0045 ++++ cellosaurus:cvcl_0022,cl:cl:0001064,,,nan,nan,"in the present study , pten ‐ long expression in hek293t cells was mediated by crispr / cas9 combined with a homologous dna template . ++++ in comparison with the pten ‐ long expression induced by transfection of pcdna pten ‐ long , crispr / cas9 ‐ mediated expression of pten ‐ long is weaker .",pmc5706501,1,100,40,1,140
casein kinase ii,other,,,,ck2,other,sl-0191 ++++ uniprot:sl-0086,pten,protein,,,uniprot,p60484,other,sl-0191 ++++ uniprot:sl-0086,positive,i,none,,,,,,nan,nan,"in particular , pten phosphorylation by casein kinase ii promotes pten inactivation through the stabilization of pten in a closed conformation .",pmc4691678,1,100,40,1,140
casein kinase ii inhibitors,other,,,,uaz63617365696e206b696e61736520494920696e68696269746f7273,,,pten,protein,,,uniprot,p60484,,,negative,i,none,,,cl:cl:0000034,,uberon:uberon:2005087,nan,nan,"casein kinase ii inhibitors promotes pten reactivation with consequent pi3k-akt inactivation , and ras-mek inhibitors can restore proper pten levels ( figure 1c ) .",pmc4691678,1,100,40,1,140
catalase,protein,,,,p04040,,,pten,protein,,,uniprot,p60484,,,negative,i,none,,,cl:cl:0000359,,,nan,nan,"moreover , the addition of catalase prevented the h2o2 induced upregulation of pten , indicating that the enhanced expression is indeed triggered by reactive oxygen species ( figure s2 ) .",pmc3606387,1,100,40,1,140
catalase,protein,,,,p04040,,,pten,protein,,,uniprot,p60484,,,positive,i,none,,,cl:cl:0000359,,,nan,nan,"moreover , the addition of catalase prevented the h2o2 induced upregulation of pten , indicating that the enhanced expression is indeed triggered by reactive oxygen species ( figure s2 ) .",pmc3606387,1,100,40,1,140
ck2,other,,,,ck2,,,pten,protein,,,uniprot,p60484,,,positive,i,none,,,,,uberon:uberon:2001058,nan,nan,"these sites are targeted by the ck2 and gsk3 β [ 22,33 – 35 ] , preventing proteasomal degradation of pten [ 36 ] .",pmc4700475,1,100,40,1,140
ckii,protein,,,,p28020,,,pten,protein,,,uniprot,p60484,,,positive,d,phosphorylation,,,,,uberon:uberon:2001058,nan,nan,"in particular , almost 70 % aml samples display casein kinase ii ( ckii )-mediated serine phosphorylation of pten tail , which is associated with pten inactivation .",pmc4691678,1,100,40,1,140
