Regulator Name,Regulator Type,Regulator Subtype,Regulator HGNC Symbol,Regulator Database,Regulator ID,Regulator Compartment,Regulator Compartment ID,Regulated Name,Regulated Type,Regulated Subtype,Regulated HGNC Symbol,Regulated Database,Regulated ID,Regulated Compartment,Regulated Compartment ID,Sign,Connection Type,Mechanism,Site,Cell Line,Cell Type,Tissue Type,Organism,Score,Source,Statements,Paper IDs,Evidence Score,Match Score,Kind Score,Epistemic Value,Total Score
autophagy,bioprocess,,,,go:0006914,,,ampk,protein,,,be,ampk,,,positive,i,,,,,,,"nan,nan,nan","nan,nan,nan","nan,nan,nan","pmc5467491,pmc5467491,nan",3,100,40,1,340
rdm1,protein,,,,q8ng50,,,raf,family,,,be,raf,,,positive,i,,,,,,,"nan,nan,nan","nan,nan,nan","nan,nan,nan","pmc5537703,pmc5537703,pmc5537703",3,100,40,1,340
u0126,simplechemical,,,,3006531,,,erk,family,,,be,erk,,,negative,i,,,,,,,"nan,nan,nan","nan,nan,nan","nan,nan,nan","pmc5723691,pmc6396142,pmc6396142",3,100,40,1,340
tgf-ϲ1,protein,,,,uaz02902,,,erk,family,,,be,erk,,,positive,i,,,,,,,"nan,nan,nan","nan,nan,nan","nan,nan,nan","pmc4020307,pmc4440819,pmc4440819",3,100,40,1,340
pd0325901,simplechemical,,,,9826528,,,ampk,protein,,,be,ampk,,,positive,i,,,,,,,"nan,nan,nan","nan,nan,nan","nan,nan,nan","pmc5467491,nan,nan",3,100,40,1,340
mm-327,protein,,,,uaz12749,,,kras,protein,,,uniprot,p01116,,,negative,i,,,,,,,"nan,nan","nan,nan","nan,nan","pmc5755028,pmc5833015",2,100,40,1,240
tgf-ϲ1,protein,,,,uaz02902,,,mek,family,,,be,mek,,,positive,i,,,,,,,"nan,nan","nan,nan","nan,nan","pmc4020307,pmc4440819",2,100,40,1,240
letrozole,simplechemical,,,,3902,,,mapk,family,,,be,erk,,,positive,i,,,,,,,"nan,nan","nan,nan","nan,nan","pmc5636874,pmc5636874",2,100,40,1,240
sa,simplechemical,,,,7009579,,,p38 mapk,family,,,be,p38,,,positive,i,,,,,,,"nan,nan","nan,nan","nan,nan","pmc5537703,pmc5599027",2,100,40,1,240
ksr,protein,,,,q8ivt5,,,ras,family,,,pfam,pf00071,,,positive,i,,,,,,,"nan,nan","nan,nan","nan,nan","pmc3843736,pmc3843736",2,100,40,1,240
pbx3,protein,,,,p40426,,,mapk,family,,,be,erk,,,positive,i,,,,,,,"nan,nan","nan,nan","nan,nan","pmc5395114,pmc5432316",2,100,40,1,240
bet,protein,,,,q8nft8,,,erk,family,,,be,erk,,,negative,i,,,,,,,"nan,nan","nan,nan","nan,nan","pmc5908790,pmc5958651",2,100,40,1,240
map4k4,protein,,,,o95819,,,erk,family,,,be,erk,,,negative,i,,,,,,,"nan,nan","nan,nan","nan,nan","pmc6339303,pmc6339303",2,100,40,1,240
ksr,protein,,,,q8ivt5,,,mapk,family,,,be,erk,,,positive,i,,,,,,,"nan,nan","nan,nan","nan,nan","pmc3843736,pmc3843736",2,100,40,1,240
sb203580,simplechemical,,,,176155,,,p38mapk,family,,,be,p38,,,negative,i,,,,,,,"nan,nan","nan,nan","nan,nan","pmc6396142,pmc6396142",2,100,40,1,240
pd0325901,simplechemical,,,,9826528,,,erk,family,,,be,erk,,,negative,i,,,,,,,"nan,nan","nan,nan","nan,nan","pmc5190119,pmc5190119",2,100,40,1,240
pd0325901,simplechemical,,,,9826528,,,mek,family,,,be,mek,,,negative,i,,,,,,,"nan,nan","nan,nan","nan,nan","pmc5190119,pmc5190119",2,100,40,1,240
ptprs,protein,,,,q13332,,,akt,family,,,be,akt,,,negative,i,,,,,,,"nan,nan","nan,nan","nan,nan","pmc5958651,pmc5958651",2,100,40,1,240
guanine,simplechemical,,,,764,,,mapk,family,,,be,erk,,,positive,i,,,,,,,"nan,nan","nan,nan","nan,nan","pmc4846800,pmc5410235",2,100,40,1,240
jip1,protein,,,,q9uqf2,,,jnk,family,,,be,jnk,,,positive,i,,,,,,,"nan,nan","nan,nan","nan,nan","nan,pmc5467491",2,100,40,1,240
pp2a inhibitor,simplechemical,,,,uaz12906,,,erk,family,,,be,erk,,,negative,i,,,,,,,"nan,nan","nan,nan","nan,nan","pmc6339303,pmc6339303",2,100,40,1,240
ppar,protein,,,,q07869,,,erk,family,,,be,erk,,,negative,i,,,,,,,"nan,nan","nan,nan","nan,nan","pmc5312311,pmc5312311",2,100,40,1,240
sfl1,protein,,,,p20134,,,ras,family,,,pfam,pf00071,,,negative,i,,,,,,,"nan,nan","nan,nan","nan,nan","pmc5190119,pmc5190119",2,100,40,1,240
ppar,protein,,,,q07869,,,jnk,family,,,be,jnk,,,negative,i,,,,,,,"nan,nan","nan,nan","nan,nan","pmc5312311,pmc5312311",2,100,40,1,240
cisplatin,simplechemical,,,,441203,,,mapk,family,,,be,erk,,,negative,i,,,,,,,"nan,nan","nan,nan","nan,nan","pmc6396142,pmc6472057",2,100,40,1,240
ppar,protein,,,,q07869,,,mapk,family,,,be,erk,,,positive,i,,,,,,,"nan,nan","nan,nan","nan,nan","pmc5599027,pmc5609034",2,100,40,1,240
crebbp,protein,,,,q92793,,,ras,family,,,pfam,pf00071,,,negative,i,,,,,,,"nan,nan","nan,nan","nan,nan","pmc6339303,pmc6339303",2,100,40,1,240
sirt1,protein,,,,q96eb6,,,mapk,family,,,be,erk,,,negative,i,,,,,,,"nan,nan","nan,nan","nan,nan","pmc6396142,pmc6396142",2,100,40,1,240
map4k4,protein,,,,o95819,,,mek,family,,,be,mek,,,positive,i,,,,,,,"nan,nan","nan,nan","nan,nan","pmc4695180,pmc2064279",2,100,40,1,240
map4k4,protein,,,,o95819,,,egf,protein,,,uniprot,p01133,,,positive,i,,,,,,,"nan,nan","nan,nan","nan,nan","pmc4440819,pmc2064279",2,100,40,1,240
gabpa,protein,,,,q06546,,,tert,protein,,,uniprot,o14746,,,positive,i,,,,,,,"nan,nan","nan,nan","nan,nan","pmc5824365,pmc5824365",2,100,40,1,240
mek inhibitor,simplechemical,,,,uaz00032,,,erk,family,,,be,erk,,,positive,i,,,,,,,"nan,nan","nan,nan","nan,nan","pmc4440819,pmc2064279",2,100,40,1,240
encorafenib,protein,,,,uaz13263,,,braf,protein,,,uniprot,p15056,,,negative,i,,,,,,,"nan,nan","nan,nan","nan,nan","pmc5190119,pmc5190119",2,100,40,1,240
rdm1,protein,,,,q8ng50,,,ras,family,,,pfam,pf00071,,,positive,i,,,,,,,"nan,nan","nan,nan","nan,nan","pmc5537703,pmc5537703",2,100,40,1,240
fgf2,protein,,,,p09038,,,erk,family,,,be,erk,,,positive,i,,,,,,,"nan,nan","nan,nan","nan,nan","pmc4020307,pmc4494777",2,100,40,1,240
neurofibromin,protein,,,,p21359,,,ras,family,,,pfam,pf00071,,,negative,i,,,,,,,"nan,nan","nan,nan","nan,nan","pmc5190119,pmc5190119",2,100,40,1,240
map4k4,protein,,,,o95819,,,p38,family,,,be,p38,,,positive,i,,,,,,,"nan,nan","nan,nan","nan,nan","pmc4440819,pmc2064279",2,100,40,1,240
nf1,protein,,,,p21359,,,ras,family,,,pfam,pf00071,,,negative,i,,,,,,,"nan,nan","nan,nan","nan,nan","pmc6194127,pmc6194127",2,100,40,1,240
nm23,protein,,,,p15531,,,rac1,protein,,,uniprot,p63000,,,negative,i,,,,,,,"nan,nan","nan,nan","nan,nan","pmc5723691,pmc5723691",2,100,40,1,240
e3 ubiquitin ligase,family,,,,pf12483,,,p53,protein,,,uniprot,p04637,,,negative,i,,,,,,,"nan,nan","nan,nan","nan,nan","pmc6472057,pmc6472057",2,100,40,1,240
rgz,protein,,,,uaz13401,,,mapk,family,,,be,erk,,,negative,i,,,,,,,"nan,nan","nan,nan","nan,nan","pmc5190119,pmc5312311",2,100,40,1,240
nm23-h1,protein,,,,p15531,,,ras,family,,,pfam,pf00071,,,negative,i,,,,,,,"nan,nan","nan,nan","nan,nan","pmc5723691,pmc5723691",2,100,40,1,240
fgf2,protein,,,,p09038,,,ras,family,,,pfam,pf00071,,,positive,i,,,,,,,"nan,nan","nan,nan","nan,nan","pmc4494777,pmc4440819",2,100,40,1,240
da-raf,protein,,,,uaz12716,,,erk,family,,,be,erk,,,negative,i,,,,,,,"nan,nan","nan,nan","nan,nan","pmc5723691,pmc5755028",2,100,40,1,240
nras,protein,,,,p01111,,,kras,protein,,,uniprot,p01116,,,negative,i,,,,,,,"nan,nan","nan,nan","nan,nan","pmc5755028,pmc5833015",2,100,40,1,240
oa,simplechemical,,,,4628,,,erk,family,,,be,erk,,,negative,i,,,,,,,"nan,nan","nan,nan","nan,nan","pmc6339303,pmc6339303",2,100,40,1,240
mm-151,protein,,,,uaz12741,,,kras,protein,,,uniprot,p01116,,,negative,i,,,,,,,"nan,nan","nan,nan","nan,nan","pmc5755028,pmc5833015",2,100,40,1,240
fibroblast growth factor 2,protein,,,,p09038,,,erk,family,,,be,erk,,,positive,i,,,,,,,nan,nan,nan,pmc4020307,1,100,40,1,140
erk1/2,family,,,,erk,,,braf,protein,,,uniprot,p15056,,,negative,i,,,,,,,nan,nan,nan,pmc5723691,1,100,40,1,140
h-ras mutants,protein,,,,uaz12608,,,ras,family,,,pfam,pf00071,,,positive,i,,,,,,,nan,nan,nan,pmc3843736,1,100,40,1,140
fak,protein,,,,q05397,,,map,protein,,,uniprot,p12872,,,positive,i,,,,,,,nan,nan,nan,pmc4440819,1,100,40,1,140
ptpn11,protein,,,,q06124,,,ras,family,,,pfam,pf00071,,,positive,i,,,,,,,nan,nan,nan,nan,1,100,40,1,140
ets1,protein,,,,p14921,,,tert,protein,,,uniprot,o14746,,,positive,i,,,,,,,nan,nan,nan,pmc5824365,1,100,40,1,140
erk1/2,family,,,,erk,,,kras,protein,,,uniprot,p01116,,,negative,i,,,,,,,nan,nan,nan,pmc5723691,1,100,40,1,140
ptpn1,protein,,,,p18031,,,jnk,family,,,be,jnk,,,positive,i,,,,,,,nan,nan,nan,pmc5467491,1,100,40,1,140
ptp,protein,,,,p05451,,,erk,family,,,be,erk,,,negative,i,,,,,,,nan,nan,nan,pmc5958651,1,100,40,1,140
hdac inhibitor,simplechemical,,,,uaz03103,,,ki-ras,protein,,,uniprot,p01116,,,negative,i,,,,,,,nan,nan,nan,pmc4783893,1,100,40,1,140
fak,protein,,,,q05397,,,ras,family,,,pfam,pf00071,,,positive,i,,,,,,,nan,nan,nan,pmc4440819,1,100,40,1,140
ppar,protein,,,,q07869,,,p38 mapk,family,,,be,p38,,,positive,i,,,,,,,nan,nan,nan,pmc5609034,1,100,40,1,140
fos,family,,,,fos_family,,,erk,family,,,be,erk,,,positive,i,,,,,,,nan,nan,nan,pmc2911390,1,100,40,1,140
hdac inhibitors,simplechemical,,,,uaz03116,,,p53,protein,,,uniprot,p04637,,,negative,i,,,,,,,nan,nan,nan,pmc5017527,1,100,40,1,140
erk inhibitor,simplechemical,,,,uaz00224,,,mapk,family,,,be,erk,,,positive,i,,,,,,,nan,nan,nan,pmc5609034,1,100,40,1,140
foxo3,protein,,,,o43524,,,ras,family,,,pfam,pf00071,,,negative,i,,,,,,,nan,nan,nan,pmc5190119,1,100,40,1,140
erk inhibitor,simplechemical,,,,uaz00224,,,ampk,protein,,,be,ampk,,,negative,i,,,,,,,nan,nan,nan,pmc5190119,1,100,40,1,140
ppar,protein,,,,q07869,,,p38 mapk,family,,,be,p38,,,negative,i,,,,,,,nan,nan,nan,pmc5312311,1,100,40,1,140
ras-erk,protein,,,,uaz09690,,,mtorc1,protein,,,be,mtorc1,,,positive,i,,,,,,,nan,nan,nan,pmc5467491,1,100,40,1,140
ptprj,protein,,,,q12913,,,erk,family,,,be,erk,,,negative,i,,,,,,,nan,nan,nan,pmc5958651,1,100,40,1,140
gtpase activating proteins,protein,,,,uaz12558,,,ras,family,,,pfam,pf00071,,,negative,i,,,,,,,nan,nan,nan,pmc5723691,1,100,40,1,140
fgf1,protein,,,,p05230,,,erk,family,,,be,erk,,,positive,i,,,,,,,nan,nan,nan,pmc4440819,1,100,40,1,140
hepatocyte growth factor,protein,,,,p14210,,,erk,family,,,be,erk,,,positive,i,,,,,,,nan,nan,nan,pmc4440819,1,100,40,1,140
fgf2,protein,,,,p09038,,,pi3k,protein,,,be,pi3k,,,positive,i,,,,,,,nan,nan,nan,pmc4440819,1,100,40,1,140
ptprs,protein,,,,q13332,,,egfr,protein,,,uniprot,p00533,,,positive,i,,,,,,,nan,nan,nan,pmc5723691,1,100,40,1,140
gc1q ligand,protein,,,,uaz12886,,,integrin,protein,,,uniprot,p08648,,,positive,i,,,,,,,nan,nan,nan,pmc4440819,1,100,40,1,140
gef,protein,,,,q9nr83,,,ras,family,,,pfam,pf00071,,,positive,i,,,,,,,nan,nan,nan,pmc4067595,1,100,40,1,140
rapamycin,simplechemical,,,,5284616,,,mtorc1,protein,,,be,mtorc1,,,negative,i,,,,,,,nan,nan,nan,pmc5190119,1,100,40,1,140
ptprs,protein,,,,q13332,,,ras,family,,,pfam,pf00071,,,positive,i,,,,,,,nan,nan,nan,pmc5723691,1,100,40,1,140
ptprs,protein,,,,q13332,,,braf,protein,,,uniprot,p15056,,,positive,i,,,,,,,nan,nan,nan,pmc5723691,1,100,40,1,140
geranylgeranyltransferase,protein,,,,uaz12675,,,ras,family,,,pfam,pf00071,,,positive,i,,,,,,,nan,nan,nan,pmc4020307,1,100,40,1,140
ptprs,protein,,,,q13332,,,erk,family,,,be,erk,,,positive,i,,,,,,,nan,nan,nan,pmc5723691,1,100,40,1,140
ptprs,protein,,,,q13332,,,akt,family,,,be,akt,,,positive,i,,,,,,,nan,nan,nan,pmc5723691,1,100,40,1,140
gna11,protein,,,,p29992,,,mapk,family,,,be,erk,,,positive,i,,,,,,,nan,nan,nan,pmc4020307,1,100,40,1,140
ptps,protein,,,,q03393,,,erk,family,,,be,erk,,,negative,i,,,,,,,nan,nan,nan,pmc5958651,1,100,40,1,140
gnaq,protein,,,,p50148,,,mapk,family,,,be,erk,,,positive,i,,,,,,,nan,nan,nan,pmc4020307,1,100,40,1,140
gsk525762,protein,,,,uaz13465,,,erk,family,,,be,erk,,,positive,i,,,,,,,nan,nan,nan,pmc5636874,1,100,40,1,140
raf265,protein,,,,uaz00112,,,erk,family,,,be,erk,,,positive,i,,,,,,,nan,nan,nan,pmc5537703,1,100,40,1,140
gsk525762,protein,,,,uaz13465,,,mek,family,,,be,mek,,,positive,i,,,,,,,nan,nan,nan,pmc5636874,1,100,40,1,140
gm,simplechemical,,,,188959,,,erk,family,,,be,erk,,,positive,i,,,,,,,nan,nan,nan,nan,1,100,40,1,140
piggybac,protein,,,,uaz08961,,,ras,family,,,pfam,pf00071,,,positive,i,,,,,,,nan,nan,nan,pmc5372348,1,100,40,1,140
ppar,protein,,,,q07869,,,p38,family,,,be,p38,,,negative,i,,,,,,,nan,nan,nan,pmc5312311,1,100,40,1,140
mir-181a,protein,,,,uaz11673,,,bcl2,protein,,,uniprot,p10415,,,negative,i,,,,,,,nan,nan,nan,pmc5908790,1,100,40,1,140
pam,protein,,,,o75592,,,ras,family,,,pfam,pf00071,,,negative,i,,,,,,,nan,nan,nan,nan,1,100,40,1,140
page4,protein,,,,o60829,,,ar,protein,,,uniprot,p10275,,,negative,i,,,,,,,nan,nan,nan,pmc5190119,1,100,40,1,140
p600125,protein,,,,uaz12921,,,jnk,family,,,be,jnk,,,negative,i,,,,,,,nan,nan,nan,pmc6396142,1,100,40,1,140
mapkapk-2,protein,,,,p49137,,,p38 mapk,family,,,be,p38,,,positive,i,,,,,,,nan,nan,nan,pmc5537703,1,100,40,1,140
nst,protein,,,,q9br01,,,ras,family,,,pfam,pf00071,,,negative,i,,,,,,,nan,nan,nan,pmc5908790,1,100,40,1,140
nras,protein,,,,p01111,,,ras,family,,,pfam,pf00071,,,positive,i,,,,,,,nan,nan,nan,pmc4440819,1,100,40,1,140
np,protein,,,,o60259,,,mapk1,protein,,,uniprot,p28482,,,negative,i,,,,,,,nan,nan,nan,pmc5049993,1,100,40,1,140
np,protein,,,,o60259,,,kras,protein,,,uniprot,p01116,,,negative,i,,,,,,,nan,nan,nan,pmc5908790,1,100,40,1,140
nm23-h2,protein,,,,p22392,,,erk,family,,,be,erk,,,negative,i,,,,,,,nan,nan,nan,pmc5723691,1,100,40,1,140
nm23-h1,protein,,,,p15531,,,mapk,family,,,be,erk,,,negative,i,,,,,,,nan,nan,nan,pmc5723691,1,100,40,1,140
nm23-h1,protein,,,,p15531,,,erk,family,,,be,erk,,,negative,i,,,,,,,nan,nan,nan,pmc5723691,1,100,40,1,140
ndpks,protein,,,,uaz12654,,,ras,family,,,pfam,pf00071,,,negative,i,,,,,,,nan,nan,nan,pmc5723691,1,100,40,1,140
mir-181a,protein,,,,uaz11673,,,kras,protein,,,uniprot,p01116,,,negative,i,,,,,,,nan,nan,nan,pmc5908790,1,100,40,1,140
ppar,protein,,,,q07869,,,jnk,family,,,be,jnk,,,positive,i,,,,,,,nan,nan,nan,pmc5609034,1,100,40,1,140
mir-181a,protein,,,,uaz11673,,,mapk1,protein,,,uniprot,p28482,,,negative,i,,,,,,,nan,nan,nan,pmc5908790,1,100,40,1,140
ndpks,protein,,,,uaz12654,,,erk,family,,,be,erk,,,negative,i,,,,,,,nan,nan,nan,pmc5723691,1,100,40,1,140
mir-181a,protein,,,,uaz11673,,,ras,family,,,pfam,pf00071,,,negative,i,,,,,,,nan,nan,nan,pmc5908790,1,100,40,1,140
ncoa3,protein,,,,q9y6q9,,,ras,family,,,pfam,pf00071,,,negative,i,,,,,,,nan,nan,nan,pmc5190119,1,100,40,1,140
myd88,protein,,,,q99836,,,mapk,family,,,be,erk,,,positive,i,,,,,,,nan,nan,nan,pmc5609034,1,100,40,1,140
mir-320,protein,,,,uaz12995,,,mapk,family,,,be,erk,,,negative,i,,,,,,,nan,nan,nan,pmc4783893,1,100,40,1,140
mir-320,protein,,,,uaz12995,,,mapk,family,,,be,erk,,,positive,i,,,,,,,nan,nan,nan,pmc5395114,1,100,40,1,140
mts-stat3-s/d,protein,,,,uaz12585,,,pi3k,protein,,,be,pi3k,,,positive,i,,,,,,,nan,nan,nan,pmc3843736,1,100,40,1,140
mir-382-5p,protein,,,,uaz12803,,,erk,family,,,be,erk,,,negative,i,,,,,,,nan,nan,nan,pmc6194127,1,100,40,1,140
mir-382-5p,protein,,,,uaz12803,,,erk,family,,,be,erk,,,positive,i,,,,,,,nan,nan,nan,pmc4440819,1,100,40,1,140
mir-382-5p,protein,,,,uaz12803,,,ras,family,,,pfam,pf00071,,,negative,i,,,,,,,nan,nan,nan,pmc4535867,1,100,40,1,140
mir-382-5p,protein,,,,uaz12803,,,ras,family,,,pfam,pf00071,,,positive,i,,,,,,,nan,nan,nan,pmc4440819,1,100,40,1,140
pbx3,protein,,,,p40426,,,ert,protein,,,uniprot,p78545,,,positive,i,,,,,,,nan,nan,nan,pmc5432316,1,100,40,1,140
pbx3,protein,,,,p40426,,,raf-1,protein,,,uniprot,p04049,,,positive,i,,,,,,,nan,nan,nan,pmc5127645,1,100,40,1,140
pd,simplechemical,,,,7079450,,,erk,family,,,be,erk,,,negative,i,,,,,,,nan,nan,nan,pmc4783893,1,100,40,1,140
pd,simplechemical,,,,7079450,,,erk,family,,,be,erk,,,positive,i,,,,,,,nan,nan,nan,nan,1,100,40,1,140
i-bet151,simplechemical,,,,52912189,,,ras,family,,,pfam,pf00071,,,negative,i,,,,,,,nan,nan,nan,pmc5908790,1,100,40,1,140
ier3,protein,,,,p46695,,,erk,family,,,be,erk,,,positive,i,,,,,,,nan,nan,nan,pmc2911390,1,100,40,1,140
il-1,family,,,,pf00340,,,jnk,family,,,be,jnk,,,positive,i,,,,,,,nan,nan,nan,pmc2064279,1,100,40,1,140
il-1,family,,,,pf00340,,,p38mapk,family,,,be,p38,,,positive,i,,,,,,,nan,nan,nan,pmc2064279,1,100,40,1,140
ppar,protein,,,,q07869,,,erk,family,,,be,erk,,,positive,i,,,,,,,nan,nan,nan,pmc5609034,1,100,40,1,140
il-1ϲ,protein,,,,uaz00382,,,mapk,family,,,be,erk,,,negative,i,,,,,,,nan,nan,nan,pmc6396142,1,100,40,1,140
plx4032,protein,,,,uaz00175,,,braf,protein,,,uniprot,p15056,,,negative,i,,,,,,,nan,nan,nan,pmc5190119,1,100,40,1,140
rdm1,protein,,,,q8ng50,,,erk,family,,,be,erk,,,positive,i,,,,,,,nan,nan,nan,pmc5537703,1,100,40,1,140
pd0325901,simplechemical,,,,9826528,,,stat3,protein,,,uniprot,p40763,,,negative,i,,,,,,,nan,nan,nan,pmc5723691,1,100,40,1,140
jip1,protein,,,,q9uqf2,,,tnf,protein,,,uniprot,p01375,,,positive,i,,,,,,,nan,nan,nan,pmc5467491,1,100,40,1,140
jip1-phosphatase,protein,,,,uaz13059,,,jnk,family,,,be,jnk,,,positive,i,,,,,,,nan,nan,nan,pmc5467491,1,100,40,1,140
pd0325901,simplechemical,,,,9826528,,,ras,family,,,pfam,pf00071,,,positive,i,,,,,,,nan,nan,nan,pmc5467491,1,100,40,1,140
pd0325901,simplechemical,,,,9826528,,,ras,family,,,pfam,pf00071,,,negative,i,,,,,,,nan,nan,nan,pmc5908790,1,100,40,1,140
pd0325901,simplechemical,,,,9826528,,,mek,family,,,be,mek,,,positive,i,,,,,,,nan,nan,nan,nan,1,100,40,1,140
ko,simplechemical,,,,25113109,,,egfr,protein,,,uniprot,p00533,,,positive,i,,,,,,,nan,nan,nan,pmc5723691,1,100,40,1,140
pd0325901,simplechemical,,,,9826528,,,erk,family,,,be,erk,,,positive,i,,,,,,,nan,nan,nan,nan,1,100,40,1,140
ksr,protein,,,,q8ivt5,,,erk,family,,,be,erk,,,positive,i,,,,,,,nan,nan,nan,pmc3843736,1,100,40,1,140
ksr,protein,,,,q8ivt5,,,mapk,family,,,be,erk,,,negative,i,,,,,,,nan,nan,nan,pmc5723691,1,100,40,1,140
ksr,protein,,,,q8ivt5,,,mek,family,,,be,mek,,,positive,i,,,,,,,nan,nan,nan,pmc3843736,1,100,40,1,140
ksr,protein,,,,q8ivt5,,,raf,family,,,be,raf,,,positive,i,,,,,,,nan,nan,nan,pmc3843736,1,100,40,1,140
ksr,protein,,,,q8ivt5,,,ras,family,,,pfam,pf00071,,,negative,i,,,,,,,nan,nan,nan,pmc5723691,1,100,40,1,140
ksr1,protein,,,,q8ivt5,,,mapk,family,,,be,erk,,,positive,i,,,,,,,nan,nan,nan,pmc4020307,1,100,40,1,140
lamp1,protein,,,,p11279,,,erk,family,,,be,erk,,,negative,i,,,,,,,nan,nan,nan,pmc5190119,1,100,40,1,140
pd0325901,simplechemical,,,,9826528,,,ampk,protein,,,be,ampk,,,negative,i,,,,,,,nan,nan,nan,pmc5190119,1,100,40,1,140
pd,simplechemical,,,,7079450,,,jun,protein,,,uniprot,p05412,,,negative,i,,,,,,,nan,nan,nan,pmc4783893,1,100,40,1,140
ras/raf/mek/erk,protein,,,,uaz00068,,,ifn,family,,,be,interferon,,,negative,i,,,,,,,nan,nan,nan,pmc5190119,1,100,40,1,140
mek inhibitors,simplechemical,,,,uaz00058,,,mapk,family,,,be,erk,,,positive,i,,,,,,,nan,nan,nan,pmc4020307,1,100,40,1,140
raf265,protein,,,,uaz00112,,,raf,family,,,be,raf,,,positive,i,,,,,,,nan,nan,nan,pmc5537703,1,100,40,1,140
sa,simplechemical,,,,7009579,,,caspase-7,protein,,,uniprot,p55210,,,positive,i,,,,,,,nan,nan,nan,pmc5537703,1,100,40,1,140
tgf- ϲ,protein,,,,uaz00333,,,akt,family,,,be,akt,,,positive,i,,,,,,,nan,nan,nan,pmc4179759,1,100,40,1,140
tgf- ϲ,protein,,,,uaz00333,,,erk,family,,,be,erk,,,positive,i,,,,,,,nan,nan,nan,pmc4179759,1,100,40,1,140
tgf- ϲ,protein,,,,uaz00333,,,pi3k,protein,,,be,pi3k,,,positive,i,,,,,,,nan,nan,nan,pmc4179759,1,100,40,1,140
dc,protein,,,,uaz01319,,,mapk,family,,,be,erk,,,positive,i,,,,,,,nan,nan,nan,pmc3809567,1,100,40,1,140
butyrate,simplechemical,,,,264,,,ki-ras,protein,,,uniprot,p01116,,,negative,i,,,,,,,nan,nan,nan,pmc4783893,1,100,40,1,140
sb203580,simplechemical,,,,176155,,,jnk,family,,,be,jnk,,,negative,i,,,,,,,nan,nan,nan,pmc6396142,1,100,40,1,140
dep-1,protein,,,,q12913,,,erk,family,,,be,erk,,,negative,i,,,,,,,nan,nan,nan,pmc5958651,1,100,40,1,140
