index,Regulator Name,Regulator Type,Regulator Subtype,Regulator HGNC Symbol,Regulator Database,Regulator ID,Regulator Compartment,Regulator Compartment ID,Regulated Name,Regulated Type,Regulated Subtype,Regulated HGNC Symbol,Regulated Database,Regulated ID,Regulated Compartment,Regulated Compartment ID,Sign,Connection Type,Mechanism,Site,Cell Line,Cell Type,Tissue Type,Organism,Unnamed: 0,Score,Source,Statements,Paper IDs,Evidence Score,Match Score,Kind Score,Epistemic Value,Total Score
2585,pi3k,protein,,,uniprot,,,,akt,protein,,,uniprot,,,,negative,d,inhibition,,,,"glioblastoma, colon, bladder, prostate, head and neck, cervix, breast cancer, ovarian cancer, nsclc",human,['25'],nan,nan,"over the past decade numerous studies have accumulated supporting the idea that inhibition of pi3k/akt pathway leads to radiosensitization in glioblastoma and various carcinomas, including colon, bladder, prostate, head and neck, and cervix [167–175]. the combination of pi3k inhibitor and radiation causes an increase in apoptosis and a decrease in clonogenic survival, whereas expression of constitutively active akt blocks apoptosis induced by radiation and prevents radiosensitization by pi3k inhibitor, indicating that activated akt promotes cell survival through inhibition of ir-induced apoptosis [167–175]. akt activity also promotes resistance to chemotherapy in breast cancer and ovarian cancer cell lines [176, 177]. when combined with therapies commonly used in breast cancer treatment, the pi3k inhibitor enhances apoptosis caused by doxorubicin, trastuzumab, paclitaxel, etoposide, or tamoxifen, suggesting that inhibition of akt in breast cancer patients may increase the efficacy of these therapies [176, 177]. loss of pten and the presence of active akt are correlated with poor differentiation, lymph node involvement, distant metastasis, and late stage in nsclc patients. preclinical data suggest that modulation of akt activity sensitizes cells to chemo- or radiotherapy [89, 178]. the combinations of drugs that modulate akt activation with the therapeutic modalities used in nsclc are thought to improve cancer treatment [150].",pmc3317191,1,10,19,1,29
201,akt,protein,,,uniprot,p31749,cytoplasm,go:0005737,p53mut,protein,mutant,tp53,uniprot,p04637,nucleus,go:0005634,negative,d,inhibition,,t24 and sq20b,,,human,['382'],nan,nan,"the data presented above suggests that inhibition of akt promotes increased turnover of p53mut. inhibiting p53mut function is of particular interest as mutations in p53 are attributed with gain of function phenotypes that accelerate tumor development, promote increased metastasis and resistance to therapy [24, 25]. mutations in p53 mediate resistance to dna damage induced by ionizing radiation (ir) [64] and therefore if our model is correct, akt inhibition should revert this effect. upon treatment with pi-103, the initial high levels of p53mut protein in t24 and sq20b cell lines are reduced concomitantly with decreased phospho-s48-npm and increased sensitivity to ir (fig. s6a and s6b) in line with previous reports [65]. moreover reduction of p53mut independently of akt inhibition, via sirna mediated silencing of p53, increases the sensitivity of t24 cells to ir (fig. s6c). inhibition of akt with mk-2206 mediates reduction in p53mut and clonogenic survival upon exposure to ir (fig. 6a), suggesting that the mechanistic regulation of npm dynamics and arf localization correlates with therapeutic resistance to dna damage. furthermore sirna mediated knockdown of arf expression similarly increased the sensitivity of t24 cells to ir, indicating that arf promotes resistance to ir in p53mut t24 cells (fig. 6b). nucleoplasmic arf is targeted for degradation by the e3-ligase ulf [57], therefore manipulation of ulf levels should have the opposite effect on sensitivity to ir. indeed, depletion of ulf resulted in elevated arf levels and enhanced resistance of t24 cells to ir in an arf dependent manner (fig. s6d). to confirm that phospho-s48-npm is responsible for ir resistance, we next ablated npm expression in t24 cells and expressed sirna resistant npm and npm-s48a mutants. in agreement with our model, overexpression of npm-s48a increases arf nucleolar foci (fig. 6c, bars) and decreases clonogenic survival (fig. 6c). these results suggest that akt mediated phosphorylation of npm-ser48 promotes cellular resistance to ir by promoting arf relocalization to the nucleoplasm and the stabilization of p53mut.",pmc4171619,1,10,19,1,29
2765,pten,protein,,pten,uniprot,p60484,,,akt,protein,,akt1,uniprot,p31749,,,negative,d,binds,,,,,,['1218'],nan,nan,"antibodies against pten, phospho-akt, akt, phospho-erk, erk, phospho-p38, p38, p21/cip1, p27/kip1, cyclin d1, and β-actin were purchased from cell signaling technology, inc. (danvers, ma). enhanced chemiluminescence (ecl) western blot detection reagents were from amersham life sciences inc. (arlington heights, il). terminal deoxynucleotidyl transferase biotin-dutp nick end labeling (tunel) assay kit was purchased from emd biosciences/calbiochem (san diego, ca). sulforaphane was purchased from lkt laboratories, inc. (st. paul, mn). kits for terminal deoxynucleotidyl transferase biotin-dutp nick end labeling (tunel) and caspase-3 assays were purchased from emd biosciences/calbiochem (san diego, ca).",pmc2915986,1,10,19,1,29
2562,pi 3-kinase,protein,,,uniprot,p42336,,,p53,protein,,tp53,uniprot,p04637,,,positive,d,phosphorylation,serine 86,,,,human,['510'],nan,nan,"as expected, inhibition of pi 3-kinase led to rapid dephosphorylation of both akt and gsk3 (figure 6a), corresponding to activation of gsk3. phosphorylation of tip60 on serine 86 increased ∼fourfold following inhibition of pi 3-kinase with either pi-103 or gdc-0941 (figure 6b). likewise, inhibition of pi 3-kinase increased the acetylation of p53 lysine 120 by three-to-four-fold (figure 6c). importantly, both tip60 phosphorylation and p53 acetylation were blocked by treatment with the gsk3 inhibitor sb-21676, demonstrating the functional role of gsk3 in p53 activation. inhibition of pi 3-kinase similarly resulted in gsk3-dependent phosphorylation of tip60 (figure 6d) and acetylation of p53 (figure 6e) in pc12 rat pheochromocytoma cells.",pmc3481126,1,10,19,1,29
2540,phosphatidylinositol 3 kinase (pi3k),protein,,pik3ca,uniprot,p42336,plasma membrane,go:0005886,akt,protein,,akt1,uniprot,p31749,cytoplasm,go:0005737,positive,d,activation,,,,,human,['358'],nan,nan,"the phosphatidylinositol 3 kinase (pi3k)-akt signaling cascade is a vital mediator of essential cellular activities including proliferation and survival [1]. mutations, amplification and deletions of the upstream regulators of akt are among the most frequent somatic events in cancer [2, 3]. consequently, deregulation of akt is a major factor enhancing both oncogenesis and resistance to treatment in many human malignancies [4, 5]. alteration of upstream pathway components, such as activating mutations in ras, pi3k or loss of pten, can be the primary oncogenic event leading to therapeutic failure[2, 6]. however, it is the activation of akt that is proposed to modulate cell death responses to therapeutic agents and mediate resistance [3, 7]. not surprisingly, the aim of regaining sensitivity to various therapies has focused attention on targeting the pi3k-akt pathway [8]. pi3k and akt inhibitors, such as pi-103 and mk-2206 have been investigated as single agents, but their potential as combination agents in specific patient cohorts is anticipated to be where the greatest effectiveness of these agents will be identified [9, 10].",pmc4171619,1,10,19,1,29
202,akt,protein,,,uniprot,p31749,cytoplasm,go:0005737,pi3kca,protein,p110α catalytic subunit,pik3ca,uniprot,p42336,plasma membrane,go:0005886,positive,d,activation,,,cancer cells,various,human,['22'],nan,nan,"akt signaling is frequently activated in human cancers due to genetic and epigenetic alterations and has a role in neoplastic transformation [148–152]. although akt gene mutations are not widely reported, the amplification, overexpression, and activation of akt occurs at high frequency in a number of human cancers [148, 150]. alterations of akt signalling in human cancer also result from mutations of the upstream pi3k kinase and pten. pten is one of the most frequently mutated genes, second only to p53 in human cancers [30, 153]. inactivation of pten is strongly correlated with the activation of akt which in turn controls tumor cell proliferation. pten activity is lost by mutation, deletion, or promoter methylation silencing at high frequency in many primary and metastatic human cancers [154–156]. many activating mutations have also been described in pi3kca gene, upstream of akt, which encodes one of the p110α catalytic subunits of pi3k. pi3kca mutations (e542k, e545k, h1047r) are frequently observed in human colon, gastric, breast, and lung cancers and glioblastoma. they are able to constitutively activate akt and enhance its oncogenic activity [157–162].",pmc3317191,1,10,19,1,29
3221,src,protein,,src,uniprot,p12931,plasma membrane,go:0005886,erbb2,protein,,erbb2,uniprot,p04626,plasma membrane,go:0005886,positive,d,phosphorylation,tyrosine residue,"murine fibroblasts, human breast cancer cells",,breast,human,['1401'],nan,nan,"src also participates in cancer cell functions involving the other family member of the egfr and/or its phosphorylation on a tyrosine residue that is analogous to the egfr y845. in murine fibroblasts, c3h10t1/2, and human breast cancer cells, mda-mb-361, where high levels of expression of erbb2 (naturally overexpressed) and erbb3 (ectopically or naturally overexpressed) are evident, mutual interaction between erbb2 and erbb3 takes place. such erbb2-erbb3 interaction was shown to be responsible for the erbb3-dependent (i.e., the erbb3 ligand heregulin-dependent) anchorage-independent growth and cell motility in a src-dependent manner [78]. in mba-mb-361 cells, the heregulin-dependent cell functions involve the phosphorylation of erbb2 on y877, a tyrosine residue analogous to egfr y845 [78]. thus, src-dependent phosphorylation of a tyrosine residue that resides in the activation segment is a phenomenon that occurs commonly for at least two egfr family proteins, egfr and erbb2. the incidence of egfr-erbb2 interaction is also implicated as a prognostic parameter for high malignancy and drug resistance of breast cancer cells, and it is also associated with the occurrence of y845 phosphorylation [79].",pmc3709701,1,10,19,1,29
2424,p70s6k,protein,,,uniprot,p23443,cytoplasm,go:0005737,erk,protein,,,uniprot,p27361,cytoplasm,go:0005737,positive,d,inhibition,downstream,nsclc,lung cancer,,human,['3030'],nan,nan,"as shown above, the p70s6k inhibitor pf-4708671 significantly inhibited the activation of p70s6k and its key downstream effector s6, in a concentration dependent manner. furthermore, the protein levels of downstream bad; caspase3 and erk, which affecting apoptosis ability of cells, were increased after treatment with pf-4708671. this proved that pf-4708671 might affect the nsclc cell lines’ survival by regulating relevant factors of apoptosis. in addition, nsclc cell proliferation was time and concentration dependently inhibited by pf-4708671, corroborating previous reports [15–17]. thus, we proposed that p70s6k regulation is associated with cell apoptosis. the differences in minimum effective drug concentrations for the nsclc cell lines assessed may be due to their distinct p70s6k levels and growth rates: we found growth inhibition rate of 30 to 40%.",pmc4714881,1,10,19,1,29
2374,p53,protein,,tp53,uniprot,p04637,nucleus,go:0005634,p16,protein,,cdkn2a,uniprot,p42771,nucleus,go:0005634,positive,d,induce,,,,,human,['1001'],nan,nan,"senescence is deemed a clinically favorable response to chemotherapy because of its stability and its capacity to stimulate tumor clearance by the immune system [9-11]. senescence is characterized by gross changes in gene expression and chromatin, changes in cellular metabolism, and changes in the function of the cell. senescence is typically a response to stress [12]. dna damage, telomere attrition, or aberrant oncogene expression can induce p53, p16 and/or arf leading to cell cycle exit and senescence [13-16]. however, senescence can also be triggered in a p53 and ink4 independent manner as well. [17-19].",pmc4480747,1,10,19,1,29
2368,p53,protein,,tp53,uniprot,p04637,nucleus,go:0005634,htert,protein,,tert,uniprot,o14727,nucleus,go:0005634,negative,d,repression,,,,,,['2319'],nan,nan,"we identified multiple potential reciprocal repression (toggle switch) and feedback oscillator motifs as in the examples in figure 7a, which may provide substantial scope for dynamic network behaviour. we also identified several types of coherent feed forward motifs. in particular, three distinct sub-networks form candidate activation and repression “modules”. the activation module links all positive regulators of htert via densely overlapping coherent type 1 motifs, while the repression module comprises several coherent type 2 motifs organised by p53 and ar which inhibit htert and its activators. both motif types are reported to reduce noise in gene expression networks [21].",pmc2714081,1,10,19,1,29
2346,p53,protein,,tp53,uniprot,p04637,,,p21,protein,,cdkn1a,uniprot,p38936,,,positive,d,transcriptional regulation,,h1299,epithelial-like,lung,human,['1040'],nan,nan,"h1299 (p53 null) cells stably integrated with the p21-luciferase reporter were grown in rpmi 1640 medium (invitrogen) supplemented with 10% fetal calf serum and g418. twenty four hours before transfection, the cells were subcultured from confluence to a 1 : 6 dilution into 6-well plates. for transfections for luciferase assays, each well received 0.1 µg of pcmv-renilla (promega), 0.2 µg of pcdna-p53 and various amounts of pcdna-14-3-3 plasmids as indicated in the figure legends. the dna amount was normalized using empty pcdna3.1 vector. transfection was performed with lipofectamine 2000 (invitrogen) according to the manufacturer’s instructions. cells were treated with 0.5 µm cpt or dmso immediately after transfection. twenty four hours after drug treatment, cells were washed twice with pbs and lysed using ripa buffer (150 mm nacl, 1% np-40, 0.5% sodium deoxycholate, 0.1% sds and 50 mm tris–hcl at ph 8.0) to which a complete edta-free protease inhibitor tablet (roche) had been added. luciferase assays were performed with the dual-luciferase reporter assay system (promega) in accordance with the manufacturer’s instructions. wells were prepared in triplicate, and error bars represent 1 sd.",pmc2817464,1,10,19,1,29
2336,p44/42 mapk,protein,,mapk1,uniprot,,cytoplasm,go:0005737,p70 s6 kinase,protein,,rps6kb1,uniprot,p23443,cytoplasm,go:0005737,positive,d,phosphorylation,,h441,epithelial-like,lung,human,['1820'],nan,nan,immunoblot analysis of control and insulin-treated h441 cells using phosphospecific antibodies for p44/42 mapk and p70 s6 kinase revealed that both kinases were in a partially activated state at the 15 min time point. the phosphorylation of the protein kinases in the controls declined over time and remained at minimum levels after 30 min to 2 hours of incubation. we attribute this partial activation of the signaling kinases to the media change that occurred immediately prior to insulin or vehicle addition [21].,pmc150512,1,10,19,1,29
2580,pi3k,protein,kinase,pik3ca,uniprot,p42336,plasma membrane,go:0005886,cyclin d1,protein,cyclin,ccnd1,uniprot,p24385,nucleus,go:0005634,negative,d,blocks,,,,neoplastic,,['2970'],nan,nan,combined mek and pi3k inhibition blocks igf-1 and møcm induced neoplastic proliferation by decreasing cyclin d1 expression,pmc3135566,1,10,19,1,29
2766,pten,protein,,pten,uniprot,p60484,,,akt,protein,,akt1,uniprot,p31749,,,positive,d,phosphorylation,,,,,humans,['3632'],nan,nan,"loss of pten protein was reported to correlate with pathological markers of poor prognosis in prostate cancer [361]. a relative reciprocity of mutations in pten and nras was also reported in melanoma, suggesting that the two genetic changes, in a subset of cutaneous melanomas, are functionally overlapping [362]. in multiple myeloma (mm) it was shown that human lines possessing the highest akt activity lost pten expression [363]. sequencing analysis demonstrated that the pten gene contained a deletion. restoration of pten expression suppressed igf-i-induced akt activity, suggesting that loss of pten is responsible for uncontrolled akt activity in mm lines [363]. in lymphoma/leukemia-derived cell lines, an inverse relationship between pten and phosphorylated akt was observed in 63% of cell lines [364]. no cell lines showed absence of pten expression, whereas 50% of cell lines showed low pten expression [364]. another study demonstrated the phosphorylation of akt is accompanied by the loss of pten in clinical specimens of endometrial carcinomas [365]. phosphorylation of akt was accompanied by the loss of pten in clinical specimens of endometrial cancers [366]. the survival rate for pten-positive patients was significantly higher than that for pten-negative or -heterogeneous staining patients, and thus pten-positive staining was proposed to be a significant prognostic indicator of favorable survival for patients with advanced endometrial cancer [366]. in glioma, a strong inverse correlation was described between pten levels and both phosphorylated akt expression and akt activity [367]. a significant association was evident between pten expression level and histology. pten levels were highest in normal brain, lowest in gbm tumors, and intermediate in grade ii oligoastrocytomas [367]. another study demonstrated that loss pten was highly correlated with activation of the main pi3k effector akt in vivo [368]. it was also shown that akt activation is significantly correlated with mtor, the family of forkhead transcription factors (foxo1, foxo3a, and foxo4) and the s6 protein [368]. expression of the mutant egfrviii was also tightly correlated with phosphorylation of these effectors, demonstrating an additional route to pi3k pathway activation in glioblastomas in vivo [368]. pten expression correlated significantly with survival time within the entire cohort and was associated with survival within the subgroup of gbm tumors [367]. thus, reduced pten expression is ubiquitous among gbm tumors and may play a role in the development of low-grade gliomas. pten inactivation in gliomas portends a particularly aggressive clinical behavior [367].",pmc2652403,1,10,19,1,29
