index,Regulator Name,Regulator Type,Regulator Subtype,Regulator HGNC Symbol,Regulator Database,Regulator ID,Regulator Compartment,Regulator Compartment ID,Regulated Name,Regulated Type,Regulated Subtype,Regulated HGNC Symbol,Regulated Database,Regulated ID,Regulated Compartment,Regulated Compartment ID,Sign,Connection Type,Mechanism,Site,Cell Line,Cell Type,Tissue Type,Organism,Unnamed: 0,Score,Source,Statements,Paper IDs,Evidence Score,Match Score,Kind Score,Epistemic Value,Total Score
8,cdk4,protein,g1-regulatory cdk,cdkn1a,uniprot,q05252,nucleus,go:0005634,men1,protein,,men1,uniprot,p02265,nucleus,go:0005634,positive,d,phosphorylation,,,pituitary,,mouse,['506'],nan,nan,nan,pmc4135037,1,1,40,1,41
1,akt,protein,,akt1,uniprot,p01730,plasma membrane,go:0005886,klf4,protein,,klf4,uniprot,q07817,nucleus,go:0005634,positive,d,phosphorylation,threonine 399,,,,,['123'],nan,nan,nan,pmc3675137,1,1,40,1,41
23,mdm2,protein,,mdm2,uniprot,q02303,cytoplasm,go:0005634,atrx,protein,,atrx,uniprot,q92369,nucleus,go:0005634,positive,d,phosphorylation,,,unknown,,human,['152'],nan,nan,nan,pmc4480747,1,1,40,1,41
37,src,protein,,src,uniprot,p00133,plasma membrane,go:0005886,noxa1,protein,,noxa1,uniprot,q05548,plasma membrane,go:0005886,positive,d,phosphorylation,,,colon cancer,,human,['217'],nan,nan,nan,pmc2993755,1,1,40,1,41
15,chk2,protein,,chek2,uniprot,q96733,cytoplasm,go:0005634,foxm1,protein,,foxm1,uniprot,q96734,nucleus,go:0005634,positive,d,phosphorylates,,,epithelial-like,,human,['3'],nan,nan,nan,pmc4296918,1,1,40,1,41
27,mtor,protein,,tor1,uniprot,q9hza6,cytoplasm,go:0005634,raptor,protein,,raptor,uniprot,q9y6v7,cytoplasm,go:0005634,positive,d,binds,,,b-cell,,vein,['227'],nan,nan,nan,pmc4258317,1,1,40,1,41
14,chk2,protein,,chek2,uniprot,q05257,plasma membrane,go:0005886,bax,protein,,bax,uniprot,p00757,mitochondria,go:0005739,positive,d,phosphorylation,,,b-cell,,vein,['5'],nan,nan,nan,pmc4296918,1,1,40,1,41
29,p53,protein,,tp53,uniprot,p00767,nucleus,go:0005739,bax,protein,,bcas1,uniprot,q02736,cytosol,go:0005739,positive,d,regulation,,rat-1,b-cell,,rat,['69'],nan,nan,nan,pmc3481126,1,1,40,1,41
12,chk2,protein,kinase,chk2,uniprot,q96346,cytoplasm,go:0005739,kap1,protein,substrate,kap1,uniprot,p15577,nucleus,go:0005739,negative,d,phosphorylation,,,,,human,['489'],nan,nan,nan,pmc4627348,1,1,40,1,41
33,pi3k,protein,,pik3ca,uniprot,q07817,plasma membrane,go:0005886,notch,protein,,notch1,uniprot,o14727,plasma membrane,go:0005886,negative,d,inhibits,,cho,adhesion,,human,['439'],nan,nan,nan,pmc1403772,1,1,40,1,41
39,src,protein,,src,uniprot,p00887,plasma membrane,go:0005886,gab1,protein,,gab1,uniprot,q03744,plasma membrane,go:0005886,negative,d,phosphorylation,,hek 293t,epithelial-like,,human,['420'],nan,nan,nan,pmc2683723,1,1,40,1,41
4,atm,protein,kinase,atm,uniprot,q04302,nucleus,go:0005634,ccar2,protein,,ccar2,uniprot,q9h2m7,cytoplasm,go:0005634,negative,d,phosphorylation,,u2os,osteoblast-like,bone,mouse,['492'],nan,nan,nan,pmc4627348,1,1,40,1,41
0,akt,protein,,akt1,uniprot,p00049,plasma membrane,go:0005886,foxo3a,protein,,foxo3,uniprot,q05784,nucleus,go:0005634,positive,d,phosphorylation,,crc,epithelial,colon,human,['558'],nan,nan,nan,pmc3734838,1,1,40,1,41
5,bcl-xl,protein,,bcl2l1,uniprot,q07817,mitochondria,go:0005739,apaf-1,protein,,apaf1,uniprot,o14727,mitochondria,go:0005739,negative,d,binds,,hek 293t,epithelial-like,kidney,human,"['200', '574']","nan,nan","nan,nan","nan,nan","pmc149420,pmc2652403",2,0.1,39,1,39.2
9,cdk4,protein,,cdk4,uniprot,q04235,nucleus,go:0005739,cyclin d1,protein,,cdc2l1,uniprot,q92539,nucleus,go:0005739,negative,d,inhibits,,,b-cell,,dog,['246'],nan,nan,nan,pmc1647274,1,0.1,39,1,39.1
3,apc2,protein,,,uniprot,q92379,plasma membrane,go:0005886,β-catenin,protein,,ctnnb1,uniprot,p00723,cytoplasm,go:0005634,positive,d,binds,,sw480,epithelial-like,colon,human,['537'],nan,nan,nan,pmc4568445,1,0.1,39,1,39.1
34,pppspxs,peptide,,pppspxs,uniprot,q07817,cytoplasm,go:0005739,glycogen synthase,protein,,gys1,uniprot,p01730,cytoplasm,go:0005739,negative,d,inhibits,,,b-cell,,vein,['500'],nan,nan,nan,pmc2654145,1,0.1,39,1,39.1
10,cdk4,protein,,cdk4,uniprot,q92017,plasma membrane,go:0005886,cdk7,protein,,cdk7,uniprot,q92016,plasma membrane,go:0005886,positive,d,phosphorylation,,,,,,['165'],nan,nan,nan,pmc3667761,1,0.1,39,1,39.1
19,ha-gsk3β,protein,,,uniprot,p01730,plasma membrane,go:0005886,gsk3β,protein,,,uniprot,q07817,plasma membrane,go:0005886,negative,d,ubiquitination,,,b-cell,,vein,['431'],nan,nan,nan,pmc4558782,1,0.1,39,1,39.1
28,nbr1,protein,,nm_001179,uniprot,p02709,cytoplasm,go:0005734,gsk3,protein,,,uniprot,o15287,cytoplasm,go:0005734,positive,d,binds,,,muscle,,human,['469'],nan,nan,nan,pmc4091167,1,0.1,39,1,39.1
