Regulator Name,Regulator Type,Regulator Subtype,Regulator HGNC Symbol,Regulator Database,Regulator ID,Regulator Compartment,Regulator Compartment ID,Regulated Name,Regulated Type,Regulated Subtype,Regulated HGNC Symbol,Regulated Database,Regulated ID,Regulated Compartment,Regulated Compartment ID,Sign,Connection Type,Mechanism,Site,Cell Line,Cell Type,Tissue Type,Organism,Score,Source,Statements,Paper IDs,Evidence Score,Match Score,Kind Score,Epistemic Value,Total Score
er,protein,,,,o14944,other,sl-0095,autophagy,biologicalprocess,,,go,go:0006914,other,sl-0095,positive,i,none,,,,,,nan,nan,"in addition , endoplasmic reticulum ( er ) stress may induce autophagy through the perk-eukaryotic initiation factor 2 α ( eif2 α )-aef4 and ire1-jnk1 pathways [ 11 , 12 ] .",pmc5008281,1,1,40,1,41
mtor,protein,,,,p42345,other,sl-0535 ++++ uniprot:sl-0023,autophagy,biologicalprocess,,,go,go:0006914,other,sl-0535 ++++ uniprot:sl-0023,negative,i,none,,cellosaurus:cvcl_3744 ++++ cellosaurus:cvcl_0031 ++++ cellosaurus:cvcl_3981 ++++ cellosaurus:cvcl_0062,cl:cl:0002327 ++++ cl:cl:0001064,,,nan,nan,"multiple studies also suggested that rapamycin , a specific inhibitor of mtor , induces autophagy in several cancer cell lines ( hashimoto et al , 2008 ; kim et al , 2008 , 2009 ) . ++++ although it has been well established that the activation of mammalian target of rapamycin ( mtor ) negatively regulates autophagy , in a number of preclinical studies , rapamycin , an mtor inhibitor , has been shown to induce growth arrest by activating autophagy ( ravikumar et al , 2004 ) . ++++ although it has been well established that the activation of mammalian target of rapamycin ( mtor ) negatively regulates autophagy , in a number of preclinical studies , rapamycin , an mtor inhibitor , has been shown to induce growth arrest by activating autophagy ( ravikumar et al , 2004 ) . ++++ inhibition of mtor signalling by rapamycin activates autophagy that in turn causes growth arrest in many preclinical models of cancer ( ravikumar et al , 2004 ) . ++++ activation of mtor inhibits autophagy that resulted in proliferation of cancer cells ( kondo and kondo , 2006 ) .",pmc4102935,1,1,40,1,41
"autophagy*1, beclin1*1+",biologicalprocessprotein,,,,"go:0006914, q14457.s",,,cell death,biologicalprocess,,,go,go:0008219,,,positive,i,none,,cellosaurus:cvcl_3981 ++++ cellosaurus:cvcl_0031 ++++ cellosaurus:cvcl_0062,cl:cl:0001064,,,"nan,nan,nan,nan,nan,nan","nan,nan,nan,nan,nan,nan","phosphorylation of bcl-2 and bcl by c-jun n-terminal kinase disrupts the association with beclin 1 , and the release of beclin1 activates autophagy mediated cell death ( wei et al , 2008 ; zhou et al , 2011 ) .,phosphorylation of bcl-2 and bcl by c-jun n-terminal kinase disrupts the association with beclin 1 , and the release of beclin1 activates autophagy mediated cell death ( wei et al , 2008 ; zhou et al , 2011 ) .,phosphorylation of bcl-2 and bcl by c-jun n-terminal kinase disrupts the association with beclin 1 , and the release of beclin1 activates autophagy mediated cell death ( wei et al , 2008 ; zhou et al , 2011 ) .,phosphorylation of bcl-2 and bcl by c-jun n-terminal kinase disrupts the association with beclin 1 , and the release of beclin1 activates autophagy mediated cell death ( wei et al , 2008 ; zhou et al , 2011 ) .,phosphorylation of bcl-2 and bcl by c-jun n-terminal kinase disrupts the association with beclin 1 , and the release of beclin1 activates autophagy mediated cell death ( wei et al , 2008 ; zhou et al , 2011 ) .,phosphorylation of bcl-2 and bcl by c-jun n-terminal kinase disrupts the association with beclin 1 , and the release of beclin1 activates autophagy mediated cell death ( wei et al , 2008 ; zhou et al , 2011 ) .","pmc4102935,pmc4102935,pmc4102935,pmc4102935,pmc4102935,pmc4102935",6,0.1,39,1,39.6
autophagy,biologicalprocess,,,,go:0006914,,,apoptosis,biologicalprocess,,,go,go:0006915,,,positive,i,none,,,cl:cl:0001064,,,"nan,nan","nan,nan","furthermore , because autophagy is frequently upregulated in tumors in response to therapy , it may protect the tumors against therapy induced apoptosis [ 73 ] .,it can prolong the survival of cancer cells and enhance its resistance to apoptosis , and paradoxically , defective autophagy has been linked to increased tumorigenesis , but the mechanism behind this phenomenon is unclear .","pmc4182068,pmc4791252",2,0.1,39,1,39.2
bcl2,protein,,,,p10415.t,,,p62,protein,,,uniprot,p32780,,,negative,i,transcription,,cellosaurus:cvcl_1107 ++++ cellosaurus:cvcl_w137,,,uberon:uberon:0000479,"nan,nan","nan,nan","immunohistochemical results revealed that the combination of nsc74859 and cq decreased p-stat3 and bcl2 expression but enhanced lc3 conversion and p62 expression in the cal27 xenografts compared with nsc74859 alone ( figure 5c ) .,immunohistochemical results revealed that the combination of nsc74859 and cq decreased p-stat3 and bcl2 expression but enhanced lc3 conversion and p62 expression in the cal27 xenografts compared with nsc74859 alone ( figure 5c ) .","pmc4791252,pmc4791252",2,0.1,39,1,39.2
p-stat3,protein,,,,p40763.t,,,p62,protein,,,uniprot,p32780,,,negative,i,transcription,,cellosaurus:cvcl_1107 ++++ cellosaurus:cvcl_w137,,,uberon:uberon:0000479,"nan,nan","nan,nan","immunohistochemical results revealed that the combination of nsc74859 and cq decreased p-stat3 and bcl2 expression but enhanced lc3 conversion and p62 expression in the cal27 xenografts compared with nsc74859 alone ( figure 5c ) .,immunohistochemical results revealed that the combination of nsc74859 and cq decreased p-stat3 and bcl2 expression but enhanced lc3 conversion and p62 expression in the cal27 xenografts compared with nsc74859 alone ( figure 5c ) .","pmc4791252,pmc4791252",2,0.1,39,1,39.2
gefitinib,chemical,,,,chebi:49668,other,sl-0191 ++++ uniprot:sl-0086,hmgb1,protein,,,uniprot,p09429,other,sl-0191 ++++ uniprot:sl-0086,negative,i,secretion,,cellosaurus:cvcl_3360,,,,"nan,nan","nan,nan","moreover , gefitinib induced hmgb1 release was prevented by knockdown of atg7 or beclin-1 in the bgc-823 cells ( fig. 3c ) , which confirmed hmgb1 release due to increased autophagy .,moreover , gefitinib induced hmgb1 release was prevented by knockdown of atg7 or beclin-1 in the bgc-823 cells ( fig. 3c ) , which confirmed hmgb1 release due to increased autophagy .","pmc4358082,pmc4358082",2,0.1,39,1,39.2
go,protein,,,,q5t7v8,,,autophagy,biologicalprocess,,,go,go:0006914,,,positive,i,none,,,,,uberon:uberon:0001155,"nan,nan","nan,nan","graphene oxide ( go ) , a nanomaterial with burgeoning bioapplications , may trigger autophagy to confer antitumor immune response through myd88- and tnf receptor associated factor 6 ( traf6 )-associated tlr-4/9 signaling pathways .,injection of go alone into immunocompetent mice bearing the ct26 colon tumors not only suppressed the tumor progression but also enhanced autophagy and immune responses within the tumor bed [ 30 ] .","pmc5008281,pmc5008281",2,0.1,39,1,39.2
beclin1,protein,,,,q14457.s,,,cell death,biologicalprocess,,,go,go:0008219,,,negative,i,none,,cellosaurus:cvcl_3981 ++++ cellosaurus:cvcl_0031 ++++ cellosaurus:cvcl_0062,cl:cl:0001064,,,"nan,nan","nan,nan","phosphorylation of bcl-2 and bcl by c-jun n-terminal kinase disrupts the association with beclin 1 , and the release of beclin1 activates autophagy mediated cell death ( wei et al , 2008 ; zhou et al , 2011 ) .,phosphorylation of bcl-2 and bcl by c-jun n-terminal kinase disrupts the association with beclin 1 , and the release of beclin1 activates autophagy mediated cell death ( wei et al , 2008 ; zhou et al , 2011 ) .","pmc4102935,pmc4102935",2,0.1,39,1,39.2
beclin1,protein,,,,q14457,,,cell death,biologicalprocess,,,go,go:0008219,,,negative,i,none,,cellosaurus:cvcl_3981 ++++ cellosaurus:cvcl_0031 ++++ cellosaurus:cvcl_0062,cl:cl:0001064,,,"nan,nan","nan,nan","phosphorylation of bcl-2 and bcl by c-jun n-terminal kinase disrupts the association with beclin 1 , and the release of beclin1 activates autophagy mediated cell death ( wei et al , 2008 ; zhou et al , 2011 ) .,phosphorylation of bcl-2 and bcl by c-jun n-terminal kinase disrupts the association with beclin 1 , and the release of beclin1 activates autophagy mediated cell death ( wei et al , 2008 ; zhou et al , 2011 ) .","pmc4102935,pmc4102935",2,0.1,39,1,39.2
nsc74859,other,,,,uaz4e53433734383539,,,tumor,biologicalprocess,,,mesh,d009369,,,negative,i,none,,,cl:cl:0001064,,,nan,nan,nsc74859 inhibited tumor growth by inducing apoptosis in vitro and in vivo in hnscc .,pmc4791252,1,0.1,39,1,39.1
,protein,,,,p51811,other,sl-0162 ++++ uniprot:sl-0023,beclin 1,protein,,,uniprot,q14457,other,sl-0162 ++++ uniprot:sl-0023,positive,i,transcription,,,,,,nan,nan,"beclin 1 is a known atg family tumour suppressor involved in autophagy ; so , we evaluated whether na upregulates beclin 1 expression .",pmc4102935,1,0.1,39,1,39.1
,protein,,,,p51811,other,sl-0158,autophagy,biologicalprocess,,,go,go:0006914,other,sl-0158,positive,i,none,,cellosaurus:cvcl_3981,cl:cl:0001064,,,nan,nan,"our results confirmed that na downregulates phospho-mtor and p70s6k , suggesting that inhibition of the mtor pathway may be a mechanism of na mediated autophagy in bca cells .",pmc4102935,1,0.1,39,1,39.1
,protein,,,,p51811,other,sl-0023 ++++ uniprot:sl-0535,lc3b,other,,,uaz,uaz4c433342,other,sl-0023 ++++ uniprot:sl-0535,positive,i,transcription,,cellosaurus:cvcl_0031 ++++ cellosaurus:cvcl_0062,,,,nan,nan,"as na upregulates lc3b expression , and lc3b is a known marker for autophagosomes , we examined the localisation of lc3b in na treated bca cells using confocal microscopy . ++++ as na upregulates lc3b expression , and lc3b is a known marker for autophagosomes , we examined the localisation of lc3b in na treated bca cells using confocal microscopy .",pmc4102935,1,0.1,39,1,39.1
,protein,,,,p51811,,,induction of apoptosis,biologicalprocess,,,go,go:0006915,,,positive,i,none,,,cl:cl:0001064 ++++ cl:cl:0002327,,,nan,nan,"our results also show that the use of na at its ic concentrations did not cause either induction of apoptosis or cell cycle arrest , following treatment for up to 48 h.",pmc4102935,1,0.1,39,1,39.1
,protein,,,,p51811,,,cell cycle,biologicalprocess,,,go,go:0007049,,,positive,i,none,,,cl:cl:0001064 ++++ cl:cl:0002327,,,nan,nan,"our results also show that the use of na at its ic concentrations did not cause either induction of apoptosis or cell cycle arrest , following treatment for up to 48 h.",pmc4102935,1,0.1,39,1,39.1
nsc74859,other,,,,uaz4e53433734383539,other,sl-0023,apoptosis,biologicalprocess,,,go,go:0006915,other,sl-0023,positive,i,none,,cellosaurus:cvcl_1107 ++++ cellosaurus:cvcl_1218,cl:cl:0001063,,,nan,nan,"autophagy alleviates nsc74859 induced apoptosis in hnscc cells . ++++ to further demonstrate whether nsc74859 induced apoptosis in cal27 cells was correlated to the activation of caspase3 , a pan-caspase inhibitor benzyloxycarbonyl val-ala-asp ( o-methyl )-fluoro-methylketone ( z-vad-fmk ) was employed . ++++ considering that the pharmacological or genetic inhibition of autophagy promotes nsc74859 induced apoptosis , we speculated that nsc74859 mediated autophagy is a pro survival mechanism rather than a pro death mechanism . ++++ these results reveal that nsc74859 induced apoptosis in cal27 cells may partially depend on caspase 3 activation .",pmc4791252,1,0.1,39,1,39.1
,,,,,,,,cell viability,biologicalprocess,,,mesh,d002470,other,sl-0023,positive,i,none,,,,,,nan,nan,"therefore , we hypothesised that autophagy might be involved in the na induced reduction of cell viability in bca cells .",pmc4102935,1,0.1,39,1,39.1
nsc74859,other,,,,uaz4e53433734383539,other,sl-0023 ++++ uniprot:sl-0162,autophagy,biologicalprocess,,,go,go:0006914,other,sl-0023 ++++ uniprot:sl-0162,positive,i,none,,cellosaurus:cvcl_1107 ++++ cellosaurus:cvcl_1218,cl:cl:0001063 ++++ cl:cl:0001064,,,nan,nan,"thus , we also examined whether or not nsc74859 induces autophagy in hnscc cells through morphological and biochemical analyses . ++++ these results suggested that nsc74859 increases autophagy by inhibiting p-mtor and increasing p-erk1/2 . ++++ considering that the pharmacological or genetic inhibition of autophagy promotes nsc74859 induced apoptosis , we speculated that nsc74859 mediated autophagy is a pro survival mechanism rather than a pro death mechanism . ++++ nsc74859 also induced autophagy , which was dependent on the akt / mtor and extracellular signal regulated kinase ( erk ) signaling pathways . ++++ to further investigate the role of erk in autophagy induced by nsc74859 , the erk inhibitor u0126 was employed to block the phosphorylation of erk1/2 . ++++ in particular , nsc74859 induced autophagy through blockade of stat3 signaling pathway is correlated with the akt / mtor and erk pathways . ++++ overall , the present study proved that inhibiting stat3 signaling by nsc74859 could induce autophagy and apoptosis in hnscc cells in vitro and in vivo , and that autophagy induced by nsc74859 plays a pro survival role . ++++ targeting p-stat3 by nsc74859 induces autophagy in hnscc cells . ++++ to further investigate the role of akt / mtor signaling in autophagy induced by nsc74859 , a plasmid expressing the myristoylated and constitutively active form of the akt1 protein ( myr-akt ) was applied [ 26 ] .",pmc4791252,1,0.1,39,1,39.1
,,,,,,,,bcl-2,protein,,,uniprot,p10415,,,positive,i,transcription,,cellosaurus:cvcl_3981 ++++ cellosaurus:cvcl_0031 ++++ cellosaurus:cvcl_0062,cl:cl:0001064,,,nan,nan,"our results show that na inhibits the expression of bcl-2 in both mcf-7 and mda-mb-231 cells , suggesting that na activates both autophagic and apoptotic signals in these cells .",pmc4102935,1,0.1,39,1,39.1
nsc74859,other,,,,uaz4e53433734383539,other,sl-0023 ++++ uniprot:sl-0162,hnscc,biologicalprocess,,,mesh,d000077195,other,sl-0023 ++++ uniprot:sl-0162,positive,i,none,,cellosaurus:cvcl_1107,,,,nan,nan,"thus , we also examined whether or not nsc74859 induces autophagy in hnscc cells through morphological and biochemical analyses .",pmc4791252,1,0.1,39,1,39.1
,,,,,,,,bca,protein,,,uniprot,q8wv28,,,positive,i,none,,cellosaurus:cvcl_0062 ++++ cellosaurus:cvcl_0031 ++++ cellosaurus:cvcl_3744,cl:cl:0001064,,uberon:uberon:0000310,nan,nan,"these results suggest that na inhibits mtor signalling in bca cells . ++++ na specifically induces growth inhibition in bca , and not normal breast epithelial , cells .",pmc4102935,1,0.1,39,1,39.1
nsclc,other,,,,uaz4e53434c43,,,egfr,protein,,,uniprot,p00533,,,negative,i,none,,,,,uberon:uberon:0002367 ++++ uberon:uberon:0001155 ++++ uberon:uberon:0000945 ++++ uberon:uberon:0000310,nan,nan,"by preventing the tyrosine kinase activity of egfr , two tyrosine kinase inhibitors including gefitinib and erlotinib have been developed for the treatment of nsclc .",pmc3920945,1,0.1,39,1,39.1
,,,,,,,,autophagy,biologicalprocess,,,go,go:0006914,,,positive,i,none,,,cl:cl:0001064,,,nan,nan,"as bcl-2 and bcl in complex with beclin1 have been shown to inhibit autophagy in many cancer cells , we subsequently analysed bcl-2 expression in na treated cells .",pmc4102935,1,0.1,39,1,39.1
nsc74859,other,,,,uaz4e53433734383539,,,tunel,other,,,uaz,uaz54554e454c,,,positive,i,none,,cellosaurus:cvcl_1107 ++++ cellosaurus:cvcl_1218,,,,nan,nan,treatment with nsc74859 increased tunel positive cells in a dose dependent manner ( supplementary figure s1a ) .,pmc4791252,1,0.1,39,1,39.1
nsc74859,other,,,,uaz4e53433734383539,,,stat3,protein,,,uniprot,p40763,,,positive,d,phosphorylation,,cellosaurus:cvcl_1107 ++++ cellosaurus:cvcl_1218,,,,nan,nan,blocking phosphorylation of stat3 by nsc74859 induces hnscc cell death .,pmc4791252,1,0.1,39,1,39.1
