index,Regulator Name,Regulator Type,Regulator Subtype,Regulator HGNC Symbol,Regulator Database,Regulator ID,Regulator Compartment,Regulator Compartment ID,Regulated Name,Regulated Type,Regulated Subtype,Regulated HGNC Symbol,Regulated Database,Regulated ID,Regulated Compartment,Regulated Compartment ID,Sign,Connection Type,Mechanism,Site,Cell Line,Cell Type,Tissue Type,Organism,Unnamed: 0,Score,Source,Statements,Paper IDs,Evidence Score,Match Score,Kind Score,Epistemic Value,Total Score
111,lgals3,protein,,lgals3,uniprot,q96xp7,plasma membrane,go:0005886,gas6,protein,,gas6,uniprot,q96xp7,plasma membrane,go:0005886,positive,d,binds,,,b-cell,,mouse,['10'],nan,nan,"mertk is a proto-oncogene tyrosine kinase that binds to several ligands including lgals3, tub, tulp1, or gas6. mertk regulates cell survival, migration, differentiation, efferocytosis, and phagocytosis of apoptotic cells. mertk also modulates both inflammatory and pro-oncogenic phenotypes. to assess the role of mertk in tumor models, primary mouse mammary tumor cells derived from female mmtv-pyvmt mice were injected into mammary fat pads of mertk−/− and wild-type mice. the latency period was delayed in the knockout mice relative to controls. similar findings were observed with c57bl/6-derived b16:f10 mouse melanoma cells injected orthotopically. lung metastases were also reduced in both of these models [107].",pmc5688260,1,0.1,39,1,39.1
0,abelmoschus manihot l.,plant,,,,,,,tfa,other,,,,tfa,,,negative,d,binds,,,,,human,['81'],nan,nan,"many traditional chinese medicines are commonly used for the treatment of inflammatory diseases and other ailments. abelmoschus manihot l. (malvaceae) medic (am), is a traditional chinese medicine widely used to treat inflammatory diseases (tu et al. 2013). the total flavones of a. manihot (tfa) are extracted from am and have been approved by the china state food and drug administration (z19990040) for the treatment of nephritis. the main bioactive components of tfa including isoquercitrin (c21n20o12), hibifolin (c21n18o14), myricetin (c15n10o8), quercetin-3′-o-d-glucoside (c21n20o12), quercetin (c15n10o7), hyperoside (c21n20o12) and gossypetin (c15n10o8) have been standardized by high performance liquid chromatography (hplc) (trendafilova et al. 2011; xue et al. 2011). it has been reported that tfa improve renal inflammation, nephrotic syndrome, purpura nephritis, iga nephropathy, membranous nephropathy and dn effectively in the clinical trial (liu et al. 2012; tu et al. 2013; ge et al. 2016). however, the molecular mechanisms by which tfa elicit an anti-inflammatory effect as well as its pharmacological mechanisms in treating dn remain unclear.",pmc6130561,1,0.1,39,1,39.1
103,irhom2,protein,,irh2,uniprot,q9h0a8,endoplasmic reticulum,go:0005739,adam17,protein,,adam17,uniprot,q96ub4,endoplasmic reticulum,go:0005739,positive,d,colocalization,lamp1,hek 293t,epithelial-like,kidney,human,['48'],nan,nan,"previous studies have shown that the cytoplasmic n-terminal region of irhom2 is required to prevent lysosomal degradation of adam17 (grieve et al., 2017). therefore, we questioned whether the absence of frmd8 recruitment to the irhom2 n-terminus led to delivery of irhom and adam17 to lysosomes. by immunofluorescence microscopy, irhom2wt localisation is indistinguishable from irhom2∆300 (figure 6a,b) within the endoplasmic reticulum (figure 1—figure supplement 1a). however, upon treatment with the lysosomal degradation inhibitor, bafilomycin a1, both proteins accumulated in lamp1-positive lysosomal puncta (figure 6c,d). this suggests that there is a constant turnover of irhom2 through the endo-lysosomal pathway, with irhoms presumably cycling via the plasma membrane, before being degraded. interestingly, unlike the partial colocalisation between lamp1 and irhom2wt (figure 6c), irhom2∆300 overlapped completely with lamp1 (indicated by the arrows in figure 6d). this confirmed that in the absence of frmd8 recruitment, irhom2 is constitutively sent to lysosomes. importantly, this lysosomal pool of irhom2∆300 also colocalised with adam17-v5 after bafilomycin treatment (highlighted with arrows in figure 6f). all these data together indicate that the irhom2/adam17 complex follow the same fate in the absence of frmd8 recruitment (figure 6e,f). using a complementary approach, we tested the stability of adam17 in frmd8 knockout cells. after 16 hr of treatment with the lysosomal degradation inhibitors bafilomycin and ammonium chloride, the mature form of adam17 was partially restored (figure 6g; figure 7—figure supplement 1b).",pmc6042961,1,0.1,39,1,39.1
113,lps,molecule,lipopolysaccharide,lps,uniprot,p02632,plasma membrane,go:0005886,adam10,protein,other,adam10,uniprot,q02553,plasma membrane,go:0005886,positive,i,induces,,microvascular endothelial cells,endothelial,,human,['88'],nan,nan,lps induces peptide cleavage activity and gene expression of adam10 and 17 in microvascular endothelial cells,pmc3403298,1,0.1,39,1,39.1
114,lps,other,,,uniprot,,plasma membrane,go:0005886,adam17-shrna,protein,,,uniprot,,plasma membrane,go:0005886,negative,d,binds,,,,,mouse,['70'],nan,nan,"in response to an lps challenge, the endotoxemia group exhibited evidence of significant degeneration and necrosis (fig. 6); this was observed in the liver, kidney and lung tissues 6 h post-challenge, in addition to a large number of inflammatory cell infiltrates (fig. 6a2, b2 and c2). conversely, the mice exposed to the adam17-shrna lentivirus exhibited less lps-mediated inflammation in the liver, kidney and lung tissues, and fewer signs of degeneration and necrosis. in the liver, hepatic lobule structures were present and there was slight edema in the hepatocytes, in addition to a small amount of inflammatory cell infiltration (fig. 6a1). in the kidney, the glomerular structure was present and there was slight edema in the proximal tubule epithelium, in addition to mild luminal stenosis (fig. 6c1). in the lungs, there was a small amount of inflammatory cell infiltration in the bronchi and alveolar septum, although no significant inflammation was observed (fig. 6b1).",pmc5865799,1,0.1,39,1,39.1
115,lps,other,,,uniprot,unknown,,,hmvec-l,cell,,hmvec-l,uniprot,p19011,plasma membrane,go:0005886,negative,d,binds,,hmvec-l,endothelial,blood vessel,human,['90'],nan,nan,hmvec-l were stimulated for 4 or 24 h with lps (1 µg/ml) or were left unstimulated (pbs) in the presence of 100 ng/ml lbp and in the absence of serum. cells were treated either with gw280264x (10 µm) or with vehicle control (0.1% dmso). conditioned media were analysed by immunoblotting followed by densitometric quantification. a representative immunoblot of three independent experiments is shown below the graph.,pmc3403298,1,0.1,39,1,39.1
116,lrig1,protein,,lrg1,uniprot,q9h2j7,plasma membrane,go:0005886,stat-3,protein,,stat3,uniprot,p00159,cytoplasm,go:0005634,negative,d,inhibits,,,immune cell,,mouse,['12'],nan,nan,"lrig1 is also a regulator of the stat-3-dependent inflammatory pathway. lrig1−/− mice suffer from corneal blindness probably through activation of stat3. inhibition of stat3 rescued the lrigi−/− phenotype [125]. therefore, as in protumorigenic models, lrig1 acted as a suppressor of inflammatory processes as well.",pmc5688260,1,0.1,39,1,39.1
117,lysmcre,protein,,,uniprot,q92749,cytoplasm,go:0005634,ly6-c,protein,,,uniprot,q96267,cytoplasm,go:0005634,negative,d,binds,,,macrophage,,mouse,['1'],nan,nan,"lysmcre-fur(fl/fl) mice show increased lethality, upregulated pro-inflammatory cytokines and elevated numbers of ly6-c+ macrophages after an lps injection",pmc5342350,1,0.1,39,1,39.1
118,mmp,protein,,mmp1,uniprot,p00778,extracellular space,go:0005736,unknown,protein,,,uniprot,unknown,,go:0005736,positive,d,activator,,,,,animal,['76'],nan,nan,"interestingly, only few full knockouts of proteases in animal models lead to severe phenotypes or even lethality. for example, all mmp knockout mice, except of mmp14, reveal fairly mild phenotypic abnormalities, pointing to compensatory mechanisms on mrna- and/or protein levels, implying activators, endogenous inhibitors, enhancers and other regulatory molecules. this makes it challenging in these animal models to distinguish between molecular differences that are specifically due to the loss of the deleted protease or based on the regulation of compensatory enzymes.",pmc3721467,1,0.1,39,1,39.1
119,mmp-1,protein,matrix metalloproteinase,mmp1,uniprot,p00626,cytoplasm,go:0005739,par-1,protein,protease activated receptor,par1,uniprot,q05266,plasma membrane,go:0005886,positive,d,cleavage,par-1,platelet,granulocyte,vein,human,['37'],nan,nan,"platelet granules also contain a number of members of the matrix metalloproteinase (mmp) family.77 these metalloproteinases generally do not have a transmembrane domain and so are released from storage granules of platelets and many other cell types where they are able to diffuse into extracellular and interstitial spaces. as their name suggests, mmps cleave many different types of matrix proteins including collagens, laminins, and fibronectin. platelet‐associated mmp‐1, mmp‐2, mmp‐9, and mmp‐14 have been shown to differentially modulate and at times inhibit thrombus formation by exerting collagenolytic activity.78 mmps are also able to act at the platelet surface where, for example, mmp‐1 cleaves the thrombin receptor protease activated receptor (par)‐1 at a distinct site that strongly activates rho‐gtp pathways, signalling cell shape change and motility.79 similarly, mmp‐2 engages with αiibβ3 and is able to cleave par‐1 at a noncanonical site resulting in the activation of phosphatidylinositol 3‐ kinase, enhanced aggregation, and a contribution to arterial thrombosis.80 dual roles for adams and mmps in platelet biology are likely, and it will be of great interest to examine how these metalloproteinase superfamily members cooperate and coordinate their respective activities to fully enable platelet function.",pmc6055504,1,0.1,39,1,39.1
104,irhom2,protein,,rhom2,uniprot,p13945,plasma membrane,go:0005886,adam17,protein,,adam17,uniprot,q92379,plasma membrane,go:0005886,positive,d,cleavage,,mefs,fibroblasts,embryonic,mouse,['15'],nan,nan,"subsequently, it was determined that irhom2 plays a role in the substrate specificity of adam17. mouse embryonic fibroblasts (mefs) that lack irhom2 were tested for their ability to process multiple adam17 substrates. while they were unable to process tnf-alpha, and many egf ligands such as heparin binding growth factor and amphiregulin in response to stimuli, the shedding of tgf-alpha, cd62l, or icam-1 was unaffected [154]. in contrast, knockout of both irhom2 and another inactive rhomboid, irhom1, ablated all adam17-dependent cleavage events [155]. the mice with deletions of the irhom1 and irhom2 genes resembled the adam17 knockout mice as the deletions were embryonic lethal and the mice had open eyes and growth plate defects and misshapen heart valves at birth [155]. since egf ligand knockout mice also have these defects, these findings indicate that the inactive rhomboid proteinases are required for processing of egf ligand family members.",pmc5688260,1,0.1,39,1,39.1
102,irhom,protein,,irhm,uniprot,q9h2t7,cytoplasm,go:0005739,frmd8,protein,,fmd8,uniprot,q9h2t8,cytoplasm,go:0005739,positive,d,binds,r-domain,hek 293t,epithelial-like,kidney,human,['143'],nan,nan,"to identify novel irhom-binding proteins, we subjected ips from these cells to mass spectrometry. this analysis revealed, in multiple replicate experiments, peptides from a largely uncharacterized protein, called frmd8 (ferm domain-containing protein 8), in ips of irhom1 or irhom2, but not in control ips of rhbdd2, rhbdd3 and ubac2 (figure 1c). furthermore, frmd8 was found in ips from cells expressing the n-terminus of irhom1 (figure 1a,c), suggesting that it was recruited to the irhom cytoplasmic tail (r-domain), an important regulatory region (grieve et al., 2017; cavadas et al., 2017; maney et al., 2015; hosur et al., 2014). in light of this, we named the novel protein itap (‘irhom tail associated protein’). a closer inspection of the itap sequence revealed that it encodes a ferm (band 4.1/ezrin/radixin/moesin) domain (chishti et al., 1998) (figure 1d).",pmc6042963,1,0.1,39,1,39.1
121,notch,protein,,notch1,uniprot,q92679,plasma membrane,go:0005886,ahr,protein,,ahr,uniprot,q02306,nucleus,go:0005634,positive,d,signaling,,,b-cell,,vein,['133'],nan,nan,"when we correlated the respective gene expression in humans and mice, we found a significant correlation of expression for all organs with the exception of bone marrow (table 1). to better compare the relative gene expression between the two species, we sought to normalize gene expression to an intraspecies control and compare normalized expression values. because of high correlation of absolute gene expression and the very well established concomitant role of both notch and ahr signaling in the human and murine gastrointestinal tract, colonic gene expression was selected for normalization. the relative interspecies gene expression is shown in figure 2. differential interspecies gene expression was most profound in bone marrow, lung, liver, and thymus, also reflected by non-significant interspecies expression correlations in these tissues after normalization (table 2). in conclusion, tissue specific gene expression profiles for the notch-ahr-il22 pathway could be detected in murine and human tissues; while these expression profiles correlate well for the colon, kidney, heart, and brain, other organs showed marked interspecies differences.",pmc5741834,1,0.1,39,1,39.1
92,furin,protein,proprotein convertase,pcsk6,uniprot,q9h279,endoplasmic reticulum,go:0005739,gene expression,biologicalprocess,,,uniprot,,,go:0005739,positive,d,upregulation,endoplasmic reticulum,macrophage,immune cell,,mouse,['0'],nan,nan,"although proprotein convertases process their target molecules post-translationally, deleting pcsks also results in aberrant gene expression signatures, which gives clues about the mechanism of the actions of pcsks in a given cell type [6, 12, 33]. to address how furin regulates the genetic signature in macrophages we profiled their gene expression using qrt-pcr and microarray analyses. similarly to human cd14+ monocytes [10] furin was efficiently upregulated in mouse peritoneal macrophages that were activated with lps+/− ifnγ in vitro, (supplementary figure s2b). the lack of furin in endothelial cells (tie2cre) causes the compensatory expression of other biochemically redundant pcsks [5], which interferes with the interpretation of furin's biological significance. however, we observed that deleting furin in macrophages did not affect the expression of other pcsk enzymes (supplementary figure s2d). these data indicate that the lysmcre-mediated deletion can be reliably used to assess the specific role of furin in lysm+ cells.",pmc5342350,1,0.1,39,1,39.1
85,frmd8,protein,,frmd8,uniprot,q9h2m7,plasma membrane,go:0005886,irhom,protein,,irhm,uniprot,q96ub3,plasma membrane,go:0005886,positive,i,binds,,,,,human,['42'],nan,nan,frmd8 promotes inflammatory and growth factor signalling by stabilising the irhom/adam17 sheddase complex,pmc6042961,1,0.1,39,1,39.1
86,frmd8,protein,,,uniprot,none,none,,adam17,protein,,adam17,uniprot,p00863,plasma membrane,go:0005886,negative,d,deletion,none,human macrophages,macrophage,none,human,['51'],nan,nan,"we tested the pathophysiological significance of our conclusions by analysing the consequence of loss of frmd8 in human macrophages, which release tnfα in response to tissue damage and inflammatory stimuli. to generate mutant human macrophages, we used crispr/cas9 to knock out frmd8 in an ipsc line that had previously been generated from dermal fibroblasts of a healthy female donor (fernandes et al., 2016). the frmd8 knockout and control ipscs were analysed for deletions in the frmd8 gene by pcr (figure 9—figure supplement 1a), and a normal karyotype was confirmed by single nucleotide polymorphism (snp) analysis (figure 9—figure supplement 1b) before differentiation into macrophages (figure 9a). these mutant macrophages expressed no detectable frmd8 and, as in the hek293t cells, showed severely reduced levels of mature adam17 (figure 9b). when challenged with the inflammatory trigger lps, tnfα shedding from the cells, as measured by elisa, was reduced (figure 9c). confirming the expected specificity, the adam10 inhibitor gi254023x (gi) had no effect on tnfα release from these cells, whereas gw, an inhibitor of both adam10 and adam17, further reduced tnfα release (figure 9—figure supplement 1c). although shedding was inhibited, tnfα expression by lps was normal in these cells (figure 9—figure supplement 1d). these results demonstrate that our conclusions about the requirement for frmd8 in adam17 function in cell culture models does indeed apply to human macrophages.",pmc6042961,1,0.1,39,1,39.1
87,furin,protein,enzyme,furin,uniprot,q92378,cytosol,go:0005735,cytokine,protein,,,uniprot,,,go:0005735,positive,d,regulates,,,monocyte,peritoneal cavity,mouse,['3'],nan,nan,"a lower dose of lps (100 μg/kg) was then used to evaluate how the myeloid-cell-expressed furin regulates cytokine levels in the serum and the generation/migration of pro-inflammatory f4/80+cd11b+ly6c+ly6g− monocytes/macrophages, which are characterized by accelerated inflammatory effector functions including the high production of il-6, il-1β, tnf-α, nos2 and ccl2 [44, 45]. lps-injected lysmcre-fur(fl/fl) mice had significantly enhanced levels of the pro-inflammatory cytokines tnf-α and il-6 1 and 3 hours post-infection, respectively, whereas the production of anti-inflammatory il-10 was reduced at the 3-hour time-point (figure 3b-3d).",pmc5342350,1,0.1,39,1,39.1
