Regulator Name,Regulator Type,Regulator Subtype,Regulator HGNC Symbol,Regulator Database,Regulator ID,Regulator Compartment,Regulator Compartment ID,Regulated Name,Regulated Type,Regulated Subtype,Regulated HGNC Symbol,Regulated Database,Regulated ID,Regulated Compartment,Regulated Compartment ID,Sign,Connection Type,Mechanism,Site,Cell Line,Cell Type,Tissue Type,Organism,Score,Source,Statements,Paper IDs,Evidence Score,Match Score,Kind Score,Epistemic Value,Total Score
pdl1,protein,,,,q9nzq7,,,il2,protein,,,uniprot,p60568,,,positive,i,,,,,,,nan,nan,nan,pmc4669187,1,100,40,1,140
itk,protein,,,,q08881,,,mtor,protein,,,uniprot,p42345,,,negative,i,,,,,,,nan,nan,nan,pmc3949578,1,100,40,1,140
foxo1,protein,,,,q12778,,,pten,protein,,,,p60484,,,positive,i,,,,,,,nan,nan,nan,pmc4418530,1,100,40,1,140
itk,protein,,,,q08881,,,pi3k,protein,,,be,p42336,,,negative,i,,,,,,,nan,nan,nan,pmc3949578,1,100,40,1,140
cd4,protein,,,,p01730,,,il2,protein,,,uniprot,p60568,,,negative,i,,,,,,,nan,nan,nan,pmc3949578,1,100,40,1,140
cd5,protein,,,,p06127,,,tcr,protein,,,uniprot,p04234,,,positive,i,,,,,,,nan,nan,nan,pmc5193405,1,100,40,1,140
cd4,protein,,,,p01730,,,foxp3,protein,,,uniprot,q9bzs1,,,negative,i,,,,,,,nan,nan,nan,pmc3949578,1,100,40,1,140
nedd4,protein,,,,p46934,,,pten,protein,,,uniprot,p60484,,,negative,i,,,,,,,nan,nan,nan,pmc4712330,1,100,40,1,140
akt,simplechemical,,,,p31749,,,foxp3,protein,,,uniprot,q9bzs1,,,negative,i,,,,,,,nan,nan,nan,pmc3949578,1,100,40,1,140
nedd4,protein,,,,p46934,,,pten,protein,,,,p60487,,,negative,i,,,,,,,nan,nan,nan,pmc4418530,1,100,40,1,140
pten,protein,,,,p60484,,,pi3k,protein,,,be,p42336,,,positive,i,,,,,,,"nan,nan,nan,nan","nan,nan,nan,nan","nan,nan,nan,nan","pmc3375464,pmc3949578,pmc3375464,pmc3949578",4,10,19,1,59
pi3k,protein,,,,p42336,,,pten,protein,,,uniprot,p60484,,,negative,i,,,,,,,"nan,nan,nan,nan","nan,nan,nan,nan","nan,nan,nan,nan","pmc4712330,pmc4496363,pmc4712330,pmc4496363",4,10,19,1,59
pi3k,protein,,,,p42336,,,akt,family,,,be,p31749,,,positive,i,,,,,,,"nan,nan,nan,nan,nan,nan,nan,nan","nan,nan,nan,nan,nan,nan,nan,nan","nan,nan,nan,nan,nan,nan,nan,nan","pmc4712330,pmc4496363,pmc4496363,pmc4496363,pmc4712330,pmc4496363,pmc4496363,pmc4496363",8,1,40,1,48
foxp3,protein,,,,q9bzs1,,,itk,protein,,,uniprot,q08881,,,positive,i,,,,,,,"nan,nan,nan,nan","nan,nan,nan,nan","nan,nan,nan,nan","pmc3949578,pmc3949578,pmc3949578,pmc3949578",4,1,40,1,44
il2,protein,,,,p60568,,,itk,protein,,,uniprot,q08881,,,positive,i,,,,,,,"nan,nan","nan,nan","nan,nan","pmc3949578,pmc3949578",2,1,40,1,42
pi,protein,,,,p42336,,,akt,family,,,be,p31749,,,negative,i,,,,,,,"nan,nan","nan,nan","nan,nan","pmc4487994,pmc4487994",2,1,40,1,42
tcr,protein,,,,p04234,,,itk,protein,,,uniprot,q08881,,,positive,i,,,,,,,"nan,nan","nan,nan","nan,nan","pmc3949578,pmc3949578",2,1,40,1,42
mtor,protein,,,,p42345,,,pak1,protein,,,uniprot,q13153,,,positive,i,,,,,,,"nan,nan","nan,nan","nan,nan","pmc4487994,pmc4487994",2,1,40,1,42
mtor,protein,,,,p42345,,,akt,family,,,be,p31749,,,positive,i,,,,,,,"nan,nan","nan,nan","nan,nan","pmc4487994,pmc4487994",2,1,40,1,42
mtor,protein,,,,p42345,,,pak1,protein,,,uniprot,q13153,,,negative,i,,,,,,,"nan,nan","nan,nan","nan,nan","pmc4487994,pmc4487994",2,1,40,1,42
tcr,protein,,,,p04234,,,cd4,protein,,,uniprot,p01730,,,negative,i,,,,,,,"nan,nan","nan,nan","nan,nan","pmc3949578,pmc3949578",2,1,40,1,42
tcr,protein,,,,p04234,,,akt,family,,,be,p31749,,,negative,i,,,,,,,"nan,nan","nan,nan","nan,nan","pmc4302769,pmc4302769",2,1,40,1,42
pten,protein,,,,p60484,,,akt,family,,,be,p31749,,,negative,i,,,,,,,nan,nan,nan,pmc4712330,1,1,40,1,41
pten,protein,,,,p60484,,,akt,family,,,be,p31749,,,positive,i,,,,,,,nan,nan,nan,pmc4712330,1,1,40,1,41
foxp3,protein,,,,q9bzs1,,,gpr83,protein,,,uniprot,q9nym4,,,positive,i,,,,,,,nan,nan,nan,pmc2275380,1,1,40,1,41
pten,protein,,,,p60484,,,itk,protein,,,uniprot,q08881,,,negative,i,,,,,,,nan,nan,nan,pmc3949578,1,1,40,1,41
akt,protein,,,,p31749,,,stat5,family,,,be,p42229,,,positive,i,,,,,,,nan,nan,nan,pmc3949578,1,1,40,1,41
akt,protein,,,,p31749,,,cd4,protein,,,uniprot,p01730,,,negative,i,,,,,,,nan,nan,nan,pmc3949578,1,1,40,1,41
akt,protein,,,,p31749,,,itk,protein,,,uniprot,q08881,,,negative,i,,,,,,,nan,nan,nan,pmc3949578,1,1,40,1,41
pdk1,protein,,,,q15118,,,akt,family,,,be,p31749,,,positive,i,,,,,,,nan,nan,nan,pmc4550078,1,1,40,1,41
foxp3,protein,,,,q9bzs1,,,ctla4,protein,,,uniprot,p16410,,,positive,i,,,,,,,nan,nan,nan,pmc2275380,1,1,40,1,41
tbk1,protein,,,,q9uhd2,,,akt,family,,,be,p31749,,,negative,i,,,,,,,"nan,nan,nan,nan,nan,nan,nan,nan","nan,nan,nan,nan,nan,nan,nan,nan","nan,nan,nan,nan,nan,nan,nan,nan","pmc4302769,pmc4302769,pmc4302769,pmc4302769,pmc4302769,pmc4302769,pmc4302769,pmc4302769",8,0.1,39,1,39.8
pak1,protein,,,,q13153,,,jnk,family,,,be,p45983,,,positive,i,,,,,,,"nan,nan,nan,nan,nan,nan,nan,nan","nan,nan,nan,nan,nan,nan,nan,nan","nan,nan,nan,nan,nan,nan,nan,nan","pmc4487994,pmc4487994,pmc4487994,pmc4487994,pmc4487994,pmc4487994,pmc4487994,pmc4487994",8,0.1,39,1,39.8
tbk1,protein,,,,q9uhd2,,,akt,family,,,be,p31749,,,positive,i,,,,,,,"nan,nan,nan,nan","nan,nan,nan,nan","nan,nan,nan,nan","pmc4302769,pmc4302769,pmc4302769,pmc4302769",4,0.1,39,1,39.4
mek1,protein,,,,q02750,,,akt,family,,,be,p31749,,,negative,i,,,,,,,"nan,nan,nan,nan","nan,nan,nan,nan","nan,nan,nan,nan","pmc3625979,pmc3625979,pmc3625979,pmc3625979",4,0.1,39,1,39.4
akt,family,,,,p31749,,,tbk1,protein,,,uniprot,q9uhd2,,,positive,i,,,,,,,"nan,nan,nan,nan","nan,nan,nan,nan","nan,nan,nan,nan","pmc4302769,pmc4302769,pmc4302769,pmc4302769",4,0.1,39,1,39.4
akt,family,,,,p31749,,,foxo1,protein,,,uniprot,q12778,,,negative,i,,,,,,,"nan,nan,nan,nan","nan,nan,nan,nan","nan,nan,nan,nan","pmc4302769,pmc4302769,pmc4302769,pmc4302769",4,0.1,39,1,39.4
ship1,protein,,,,q92835,,,akt,family,,,be,p31749,,,negative,i,,,,,,,"nan,nan,nan","nan,nan,nan","nan,nan,nan","pmc4487994,pmc4487994,pmc4487994",3,0.1,39,1,39.3
fasl,protein,,,,p48023,,,fas,protein,,,uniprot,p25445,,,positive,i,,,,,,,"nan,nan","nan,nan","nan,nan","pmc4487994,pmc4487994",2,0.1,39,1,39.2
akt,family,,,,p31749,,,mek1,protein,,,uniprot,q02750,,,negative,i,,,,,,,"nan,nan","nan,nan","nan,nan","pmc3625979,pmc3625979",2,0.1,39,1,39.2
akt,family,,,,p31749,,,foxo3,protein,,,uniprot,o43524,,,negative,i,,,,,,,"nan,nan","nan,nan","nan,nan","pmc4496363,pmc4496363",2,0.1,39,1,39.2
tbk1,protein,,,,q9uhd2,,,cd4,protein,,,uniprot,p01730,,,negative,i,,,,,,,nan,nan,nan,pmc4302769,1,0.1,39,1,39.1
tbk1,protein,,,,q9uhd2,,,cd4,protein,,,uniprot,p01730,,,positive,i,,,,,,,nan,nan,nan,pmc4302769,1,0.1,39,1,39.1
tbk1,protein,,,,q9uhd2,,,foxo1,protein,,,uniprot,q12778,,,positive,i,,,,,,,nan,nan,nan,pmc4302769,1,0.1,39,1,39.1
akt,family,,,,p31749,,,cd4,protein,,,uniprot,p01730,,,negative,i,,,,,,,nan,nan,nan,pmc2275380,1,0.1,39,1,39.1
pdl1,protein,,,,q9nzq7,,,gp120,protein,,,uniprot,q14624,,,positive,i,,,,,,,nan,nan,nan,pmc4669187,1,0.1,39,1,39.1
ifngamma,protein,,,,p01579,,,akt,family,,,be,p31749,,,positive,i,,,,,,,nan,nan,nan,pmc4550078,1,0.1,39,1,39.1
akt,family,,,,p31749,,,magi1,protein,,,uniprot,q6p9h4,,,negative,i,,,,,,,nan,nan,nan,pmc3625979,1,0.1,39,1,39.1
bcl2l11,gene,,,,o43521,,,cd4,protein,,,uniprot,p01730,,,positive,i,,,,,,,nan,nan,nan,pmc4487994,1,0.1,39,1,39.1
bim,protein,,,,o43521,,,pak1,protein,,,uniprot,q13153,,,positive,i,,,,,,,nan,nan,nan,pmc4487994,1,0.1,39,1,39.1
cd4,protein,,,,p01730,,,il17a,protein,,,uniprot,q16552,,,negative,i,,,,,,,nan,nan,nan,pmc3949578,1,0.1,39,1,39.1
chk1,protein,,,,o14757,,,akt,family,,,be,p31749,,,positive,i,,,,,,,nan,nan,nan,pmc3375464,1,0.1,39,1,39.1
ctla4,protein,,,,p16410,,,akt,family,,,be,p31749,,,negative,i,,,,,,,nan,nan,nan,pmc4550078,1,0.1,39,1,39.1
erk,family,,,,p29323,,,pak1,protein,,,uniprot,q13153,,,positive,i,,,,,,,nan,nan,nan,pmc4487994,1,0.1,39,1,39.1
paxillin,protein,,,,p49023,,,erk,family,,,be,p29323,,,positive,i,,,,,,,nan,nan,nan,pmc3625979,1,0.1,39,1,39.1
hif1alpha,protein,,,,q16665,,,il17a,protein,,,uniprot,q16552,,,negative,i,,,,,,,nan,nan,nan,pmc3949578,1,0.1,39,1,39.1
itk,protein,,,,q08881,,,cd4,protein,,,uniprot,p01730,,,negative,i,,,,,,,nan,nan,nan,pmc3949578,1,0.1,39,1,39.1
itk,protein,,,,q08881,,,cd4,protein,,,uniprot,p01730,,,positive,i,,,,,,,nan,nan,nan,pmc3949578,1,0.1,39,1,39.1
itk,protein,,,,q08881,,,myc,protein,,,uniprot,p01106,,,negative,i,,,,,,,nan,nan,nan,pmc3949578,1,0.1,39,1,39.1
akt,family,,,,p31749,,,ctrl,protein,,,uniprot,p40313,,,negative,i,,,,,,,nan,nan,nan,pmc2275380,1,0.1,39,1,39.1
mek1,protein,,,,q02750,,,erk,family,,,be,p29323,,,positive,i,,,,,,,nan,nan,nan,pmc3625979,1,0.1,39,1,39.1
til,protein,,,,q15399,,,akt,family,,,be,p31749,,,negative,i,,,,,,,nan,nan,nan,pmc4550078,1,0.1,39,1,39.1
akt,protein,,,,p31749,,,mtorc2,complex,,,,q6r327,,,negative,i,,,,,,,nan,nan,nan,pmc4418530,1,10,20,1,30
pten,protein,,,,p60484,,,mtor,protein,,,uniprot,p42345,,,positive,i,,,,,,,nan,nan,nan,pmc3949578,1,10,19,1,29
tcr,protein,,,,p04234,,,foxp3,protein,,,uniprot,q9bzs1,,,negative,i,,,,,,,nan,nan,nan,pmc3949578,1,10,19,1,29
pi,protein,,,,p42336,,,pdk1,protein,,,uniprot,q15118,,,negative,i,,,,,,,nan,nan,nan,pmc4487994,1,10,19,1,29
pten,protein,,,,p60484,,,pi3k,protein,,,be,p42336,,,negative,i,,,,,,,"nan,nan","nan,nan","nan,nan","pmc4712330,pmc4712330",2,10,5,1,25
pi3k,protein,,,,p42336,,,pten,protein,,,uniprot,p60484,,,positive,i,,,,,,,"nan,nan","nan,nan","nan,nan","pmc4712330,pmc4712330",2,10,5,1,25
cd28,protein,,,,p10747,,,pi3k,protein,,,be,p42336,,,positive,i,,,,,,,"nan,nan","nan,nan","nan,nan","pmc3949578,pmc3949578",2,10,2,1,22
tcr,protein,,,,p04234,,,pi3k,protein,,,be,p42336,,,positive,i,,,,,,,"nan,nan","nan,nan","nan,nan","pmc3949578,pmc3949578",2,10,2,1,22
tcr,protein,,,,p04234,,,cd25,protein,,,uniprot,p01589,,,positive,i,,,,,,,nan,nan,nan,pmc3949578,1,10,5,1,15
il2,protein,,,,p60568,,,pi3k,protein,,,be,p42336,,,positive,i,,,,,,,nan,nan,nan,pmc3949578,1,10,2,1,12
